id	emotion
34893_0041_A_236	0.006057370454072952,0.02582806721329689,0.5162654519081116,0.29372090101242065,0.09803271293640137,0.25533604621887207
34893_0041_A_237	0.02782236970961094,0.02475919760763645,0.012493208050727844,0.04622814059257507,0.2027793824672699,0.1013743132352829
34893_0041_A_238	0.006922620814293623,0.024196593090891838,0.19434896111488342,0.06786282360553741,0.18034140765666962,0.1755821853876114
34893_0041_A_239	0.053715720772743225,0.05019912123680115,0.114675372838974,0.023975584656000137,0.179498553276062,0.22967997193336487
34893_0041_A_240	0.012771205976605415,0.04258734732866287,0.2253168672323227,0.1246597021818161,0.02710461989045143,0.1261620670557022
34893_0041_A_241	0.03546963259577751,0.034092359244823456,0.07891949266195297,0.16848397254943848,0.3498772084712982,0.45651113986968994
34893_0041_A_245	0.009150183759629726,0.018816597759723663,0.7799012660980225,0.49992650747299194,0.09826172888278961,0.23389466106891632
34893_0042_A_253	0.02170899696648121,0.01722440868616104,0.008026866242289543,0.016783831641077995,0.046994321048259735,0.034186556935310364
34893_0042_A_254	0.021382074803113937,0.027267802506685257,0.01979644224047661,0.044961027801036835,0.0883275717496872,0.07558132708072662
34893_0042_A_255	0.025547444820404053,0.026085957884788513,0.019732844084501266,0.04079044237732887,0.06641143560409546,0.06507285684347153
34893_0042_A_256	0.019817357882857323,0.029525483027100563,0.01574597880244255,0.03808998689055443,0.06809185445308685,0.05579856038093567
34893_0042_A_257	0.019970815628767014,0.025684861466288567,0.016795646399259567,0.03611130267381668,0.07648259401321411,0.060443781316280365
34893_0043_A_260	0.03578045219182968,0.03372584283351898,0.15475796163082123,0.324951171875,0.16315597295761108,0.3304632604122162
34893_0044_A_261	0.17604228854179382,0.015412449836730957,0.004293267615139484,0.04008769243955612,0.04236702248454094,0.19320714473724365
34893_0044_A_262	0.11171245574951172,0.016851333901286125,0.005026795901358128,0.05237586796283722,0.05811089649796486,0.1575758308172226
34893_0041_A_247	0.035845864564180374,0.03198505938053131,0.047093309462070465,0.12477880716323853,0.041301190853118896,0.16808149218559265
34893_0041_A_248	0.05877036601305008,0.25799083709716797,0.0096620824187994,0.008562909439206123,0.011684340424835682,0.15153534710407257
34893_0041_A_249	0.028018496930599213,0.06193728744983673,0.030069513246417046,0.15863162279129028,0.31186622381210327,0.3442377746105194
34893_0041_A_250	0.006917175371199846,0.08460114896297455,0.33038026094436646,0.019475065171718597,0.029221460223197937,0.06265431642532349
34893_0041_A_251	0.037129178643226624,0.028217807412147522,0.020441386848688126,0.7690494060516357,0.12115906178951263,0.2564696967601776
34893_0044_A_263	0.026809455826878548,0.02156180702149868,0.06288274377584457,0.11662611365318298,0.21275201439857483,0.2664737105369568
34893_0044_A_265	0.006426138803362846,0.020322810858488083,0.02289864607155323,0.020865298807621002,0.1860014796257019,0.012919209897518158
34893_0044_A_266	0.00718252407386899,0.014544756151735783,0.12386128306388855,0.1716328114271164,0.1368999183177948,0.031684502959251404
34893_0044_A_267	0.015699826180934906,0.07554042339324951,0.014732839539647102,0.07804478704929352,0.1478935182094574,0.07448101788759232
34893_0044_A_268	0.03840410336852074,0.14578627049922943,0.10041087865829468,0.048594776540994644,0.0850447416305542,0.20407618582248688
34893_0044_A_269	0.07411974668502808,0.11976583302021027,0.05588480830192566,0.19480648636817932,0.07403340935707092,0.5176222920417786
34893_0044_A_270	0.08071465790271759,0.07376499474048615,0.022529268637299538,0.1242489367723465,0.055374059826135635,0.16221478581428528
34893_0044_A_271	0.3721601366996765,0.08373115956783295,0.013960856944322586,0.198038250207901,0.046048495918512344,0.4980451464653015
34893_0044_A_272	0.022562816739082336,0.08371211588382721,0.1447494626045227,0.1276562213897705,0.11562608182430267,0.3969268202781677
34893_0044_A_273	0.05882914364337921,0.020984115079045296,0.005426144693046808,0.08112179487943649,0.024930767714977264,0.13579732179641724
34893_0044_A_274	0.04578813537955284,0.10427066683769226,0.058661654591560364,0.13804353773593903,0.12543345987796783,0.25218749046325684
34893_0045_A_276	0.10435937345027924,0.04382297396659851,0.038555730134248734,0.7941561341285706,0.03700602054595947,0.2650958299636841
34893_0045_A_277	0.04284125566482544,0.0312768928706646,0.04169642925262451,0.29408034682273865,0.29561847448349,0.4435749650001526
34893_0046_A_278	0.00922416616231203,0.014485165476799011,0.031837403774261475,0.03724224865436554,0.10303032398223877,0.03670608252286911
34893_0046_A_279	0.01050838828086853,0.01865348033607006,0.03399408981204033,0.05329761654138565,0.10448925197124481,0.03920632228255272
34893_0046_A_280	0.006291452329605818,0.04638367146253586,0.5044821500778198,0.06274108588695526,0.07050059735774994,0.08197253197431564
34893_0046_A_285	0.014504456892609596,0.020515888929367065,0.045493558049201965,0.2341099977493286,0.05675394833087921,0.07373452186584473
34893_0046_A_286	0.006451904773712158,0.00968114659190178,0.06156672537326813,0.02520819939672947,0.2757553458213806,0.055112771689891815
34893_0046_A_287	0.00603293813765049,0.008625826798379421,0.051778603345155716,0.018704012036323547,0.23814716935157776,0.04192415624856949
34893_0046_A_288	0.03150187060236931,0.056004155427217484,0.04813391715288162,0.03277299553155899,0.09527615457773209,0.12317189574241638
34893_0047_A_289	0.07182765007019043,0.10974988341331482,0.02138247713446617,0.21144744753837585,0.07567501068115234,0.15938271582126617
34893_0047_A_290	0.06636672466993332,0.07088339328765869,0.027453778311610222,0.410893052816391,0.07277233898639679,0.5432515144348145
34893_0047_A_291	0.0710383802652359,0.07938177138566971,0.05036782845854759,0.10604128241539001,0.07645142078399658,0.18130332231521606
34893_0047_A_292	0.012254266999661922,0.018179569393396378,0.04777458310127258,0.037797391414642334,0.1908765733242035,0.06727646291255951
34893_0047_A_293	0.11499927937984467,0.14384832978248596,0.01507936604321003,0.1801733374595642,0.05074825882911682,0.27121466398239136
34893_0047_A_294	0.027055252343416214,0.012341445311903954,0.1851092427968979,0.6355592012405396,0.0975358784198761,0.44820302724838257
34893_0047_A_295	0.06403747946023941,0.10738150030374527,0.01200319454073906,0.04920397326350212,0.05575723946094513,0.2530410885810852
34893_0047_A_296	0.10426294803619385,0.11329294741153717,0.05098715424537659,0.09649309515953064,0.030718348920345306,0.20697735249996185
34893_0047_A_297	0.020595645532011986,0.08723839372396469,0.2509534955024719,0.28556302189826965,0.07198166847229004,0.13545796275138855
34893_0047_A_298	0.18358051776885986,0.1009947657585144,0.04338812455534935,0.36199742555618286,0.05454065278172493,0.6299725770950317
34893_0047_A_299	0.047522298991680145,0.03634846955537796,0.008616658858954906,0.2411900907754898,0.009289591573178768,0.13544465601444244
34893_0048_A_301	0.022006886079907417,0.03777771443128586,0.030653497204184532,0.08448179066181183,0.19103610515594482,0.09888212382793427
34893_0049_A_303	0.01940319687128067,0.0054026334546506405,0.034709520637989044,0.0740189477801323,0.04356691613793373,0.07495979964733124
34893_0050_A_304	0.07189241796731949,0.012537851929664612,0.007114355452358723,0.07541550695896149,0.039459824562072754,0.16131997108459473
34893_0050_A_305	0.022872764617204666,0.011705432087182999,0.055085688829422,0.11704809963703156,0.157313734292984,0.2986631989479065
34893_0051_A_306	0.0163600854575634,0.019692039117217064,0.07325412333011627,0.05397069454193115,0.28525763750076294,0.13570630550384521
34893_0052_A_308	0.1752723604440689,0.028764832764863968,0.08223629742860794,0.1764012575149536,0.11175328493118286,1.6042256355285645
34893_0052_A_309	0.03280553221702576,0.04803485423326492,0.05385773628950119,0.03978072851896286,0.04943929240107536,0.27093786001205444
34893_0044_A_264	0.006127812899649143,0.017304398119449615,0.022996917366981506,0.013041501864790916,0.16924406588077545,0.012022329494357109
34893_0046_A_281	0.011166689917445183,0.04026895761489868,0.14915461838245392,0.6210418939590454,0.1206153854727745,0.073322594165802
34893_0046_A_282	0.05453835427761078,0.07747633755207062,0.025749918073415756,0.026928557083010674,0.0718279629945755,0.17562727630138397
34893_0046_A_284	0.030705375596880913,0.035204656422138214,0.1693246066570282,0.20255059003829956,0.026623133569955826,0.08158253878355026
34893_0055_A_318	0.019925501197576523,0.03617376089096069,0.09040887653827667,0.023559685796499252,0.15844741463661194,0.07165859639644623
34893_0057_A_321	0.02848559245467186,0.03152700141072273,0.0501023605465889,0.015648460015654564,0.11367467790842056,0.11055853217840195
34893_0057_A_322	0.024047082290053368,0.028269650414586067,0.050634101033210754,0.015839193016290665,0.15951204299926758,0.1053343117237091
34893_0057_A_323	0.010263974778354168,0.03767923265695572,0.03855552896857262,0.018276523798704147,0.2829657196998596,0.038096655160188675
34893_0057_A_324	0.010892858728766441,0.015965698286890984,0.06258002668619156,0.22116291522979736,0.09586019814014435,0.05188209190964699
34893_0057_A_325	0.022759590297937393,0.23096863925457,0.07669737190008163,0.05892736092209816,0.27868932485580444,0.09240937978029251
34893_0057_A_326	0.016857976093888283,0.1880515217781067,0.07981052994728088,0.06066045165061951,0.4290558993816376,0.08600149303674698
34893_0057_A_328	0.032391417771577835,0.031696613878011703,0.07558095455169678,0.026812750846147537,0.12339425086975098,0.1547272801399231
34893_0057_A_329	0.07052021473646164,0.0354907289147377,0.027697257697582245,0.031168561428785324,0.18798291683197021,0.14854662120342255
34893_0057_A_330	0.010105676017701626,0.031515590846538544,0.04738195985555649,0.017455775290727615,0.07903660088777542,0.04032156243920326
34893_0057_A_331	0.054853759706020355,0.11573271453380585,0.01111469604074955,0.028543895110487938,0.2895132899284363,0.1832648515701294
34893_0057_A_332	0.023560475558042526,0.01430683396756649,0.04665374010801315,0.13598275184631348,0.6807833909988403,0.1623070389032364
34893_0057_A_333	0.1164129376411438,0.02617315761744976,0.030641693621873856,0.0971018522977829,0.29324206709861755,1.8222706317901611
34893_0057_A_334	0.022869333624839783,0.03316497057676315,0.007772834040224552,0.019979331642389297,0.21581244468688965,0.09064628183841705
34893_0057_A_335	0.007830886170268059,0.01394342165440321,0.13223573565483093,0.027099547907710075,0.556710422039032,0.08207828551530838
34893_0057_A_336	0.018016619607806206,0.026761822402477264,0.060343846678733826,0.025712454691529274,0.29715460538864136,0.04434976354241371
34893_0057_A_338	0.04518105462193489,0.04943767189979553,0.020515821874141693,0.08340072631835938,0.11738476157188416,0.12919771671295166
34893_0058_A_342	0.004946824163198471,0.05639409273862839,0.348041832447052,0.033931665122509,0.04041733220219612,0.053170427680015564
34893_0059_A_347	0.011775415390729904,0.02379617840051651,0.31429776549339294,0.0626773089170456,0.40002384781837463,0.08512549102306366
34893_0060_A_350	0.036925096064805984,0.102716825902462,0.20618779957294464,0.10096842050552368,0.18323871493339539,0.63773512840271
34893_0058_A_341	0.031238283962011337,0.064727284014225,0.0375753715634346,0.008387304842472076,0.0610860250890255,0.09914010763168335
34893_0058_A_344	0.05737202614545822,0.19844985008239746,0.013715244829654694,0.054424069821834564,0.04382282868027687,0.2892221212387085
34893_0060_A_348	0.020724160596728325,0.017636416479945183,0.03942167013883591,0.05413080006837845,0.13150998950004578,0.3416558504104614
34893_0060_A_351	0.030414383858442307,0.030741337686777115,0.03313988447189331,0.19138476252555847,0.06337768584489822,0.14746831357479095
34893_0060_A_352	0.04311392456293106,0.05051913112401962,0.1526360809803009,0.2590543031692505,0.11569932103157043,0.1981065571308136
34893_0060_A_353	0.09775697439908981,0.03701438382267952,0.02112286537885666,0.3797438144683838,0.12220825999975204,0.2614758014678955
34893_0060_A_354	0.027179211378097534,0.010173467919230461,0.14097338914871216,0.6698398590087891,0.051439426839351654,0.16763092577457428
34893_0060_A_355	0.3894979655742645,1.0229285955429077,0.03266233950853348,0.07230725139379501,0.03188595548272133,0.5504970550537109
34893_0060_A_356	0.009384304285049438,0.01646605134010315,0.17355641722679138,0.11404245346784592,0.3745124638080597,0.3848935067653656
34893_0061_A_360	0.01978945918381214,0.027096539735794067,0.04554036259651184,0.08328844606876373,0.23720969259738922,0.10002781450748444
34893_0061_A_361	0.09548665583133698,0.07941645383834839,0.009348953142762184,0.046646688133478165,0.08493858575820923,0.4504792392253876
34893_0063_A_364	0.03135990351438522,0.015992913395166397,0.04209805652499199,0.04807185381650925,0.26143646240234375,0.1653411090373993
34893_0063_A_365	0.011883735656738281,0.0034955309238284826,0.07617179304361343,0.05021355301141739,0.42600104212760925,0.08482350409030914
34893_0064_A_366	0.01520400308072567,0.012785464525222778,0.13951162993907928,0.06108193099498749,0.4534854292869568,0.25343334674835205
34893_0065_A_368	0.09824120998382568,0.058260440826416016,0.06836631894111633,0.19169771671295166,0.23333758115768433,0.30151087045669556
34893_0065_A_369	0.030941924080252647,0.05599883571267128,0.05201224982738495,0.07692666351795197,0.1993599683046341,0.16585808992385864
34893_0066_A_372	0.06763955950737,0.039171867072582245,0.02885187789797783,0.261745810508728,0.2666029930114746,0.2866320312023163
34893_0067_A_375	0.008694231510162354,0.007907644845545292,0.060025475919246674,0.09117280691862106,0.2411244660615921,0.09572827816009521
34893_0067_A_376	0.022206183522939682,0.021651174873113632,0.1006324365735054,0.1874721497297287,0.36173686385154724,0.19021853804588318
34893_0067_A_380	0.009277433156967163,0.009233204647898674,0.015588789246976376,0.0036524743773043156,0.09893526136875153,0.018945077434182167
34893_0067_A_381	0.07641875743865967,0.17688202857971191,0.03595137223601341,0.0596093125641346,0.11670024693012238,0.3418930768966675
34893_0067_A_383	0.006589326076209545,0.025057358667254448,0.02484726347029209,0.016317222267389297,0.07051737606525421,0.12730133533477783
34893_0067_A_388	0.01992742344737053,0.02334487810730934,0.02171533741056919,0.005853706039488316,0.07810644805431366,0.06842150539159775
34893_0067_A_389	0.010613692924380302,0.024238504469394684,0.2973203659057617,0.02975257858633995,0.2819245457649231,0.03490534797310829
34893_0067_A_392	0.012470176443457603,0.12279585003852844,0.023186158388853073,0.014526237733662128,0.01638205721974373,0.0973101258277893
34893_0067_A_393	0.004213866777718067,0.025244101881980896,0.012836044654250145,0.03747351095080376,0.0778120756149292,0.06521069258451462
34893_0068_A_394	0.012345712631940842,0.0071157533675432205,0.018562644720077515,0.036132607609033585,0.12894874811172485,0.028734516352415085
34893_0066_A_371	0.035749394446611404,0.02688608691096306,0.02378116548061371,0.04444380849599838,0.12423621118068695,0.07503880560398102
34893_0067_A_373	0.0076720453798770905,0.009736567735671997,0.02740902081131935,0.022116374224424362,0.07582101225852966,0.04777855426073074
34893_0067_A_374	0.012460824102163315,0.011969039216637611,0.1346777081489563,0.7861946821212769,0.12644949555397034,0.12110878527164459
34893_0067_A_377	0.022128479555249214,0.0664588212966919,0.0286937914788723,0.01892116293311119,0.06345313787460327,0.055097706615924835
34893_0067_A_378	0.006156834773719311,0.0387570783495903,0.07791557908058167,0.46055418252944946,0.19781741499900818,0.09036549180746078
34893_0067_A_379	0.017684444785118103,0.07482534646987915,0.02672797441482544,0.05459447577595711,0.16803985834121704,0.06456929445266724
34893_0067_A_384	0.009799130260944366,0.09207376092672348,0.29793357849121094,0.1849774718284607,0.1878332495689392,0.08778116106987
34893_0067_A_385	0.009029179811477661,0.08499729633331299,0.2965800166130066,0.19825738668441772,0.1878156065940857,0.09269577264785767
34893_0067_A_386	0.01920631341636181,0.03525617718696594,0.03567546233534813,0.024419981986284256,0.07769134640693665,0.09446872770786285
34893_0067_A_387	0.008041055873036385,0.044821564108133316,0.021948596462607384,0.028411127626895905,0.025394422933459282,0.0648561343550682
34893_0067_A_390	0.00480702193453908,0.03806881234049797,0.18254967033863068,0.0505632720887661,0.046173207461833954,0.08256314694881439
34893_0070_A_396	0.00973233301192522,0.031264618039131165,0.030912788584828377,0.03486207500100136,0.11221537739038467,0.052948564291000366
34893_0070_A_397	0.21163985133171082,0.05858663469552994,0.009361840784549713,0.6054623126983643,0.04412553459405899,0.22434338927268982
34893_0071_A_398	0.0165526382625103,0.010927701368927956,0.023336144164204597,0.8675118684768677,0.2931625247001648,0.1146099641919136
34893_0072_A_399	0.15275482833385468,0.08708930015563965,0.014893688261508942,0.04200412333011627,0.054422542452812195,0.5500081181526184
34893_0073_A_400	0.055878229439258575,0.06946966052055359,0.03514771908521652,0.4084855020046234,0.23532485961914062,0.4018005430698395
34893_0073_A_401	0.004284549504518509,0.016857167705893517,0.04257897660136223,0.1509208083152771,0.07361607253551483,0.0836074948310852
34893_0074_A_402	0.013741621747612953,0.015213101170957088,0.09535621851682663,0.04080082103610039,0.23517215251922607,0.09546136111021042
34893_0075_A_404	0.010718847624957561,0.015551121905446053,0.06355970352888107,0.027843067422509193,0.20101574063301086,0.04354886710643768
34893_0076_A_405	0.037538446485996246,0.027384959161281586,0.023777464404702187,0.017547618597745895,0.06592048704624176,0.23189255595207214
34893_0076_A_406	0.040773406624794006,0.03444645553827286,0.02154894918203354,0.011894920840859413,0.04752051830291748,0.17824676632881165
34893_0076_A_407	0.03926614671945572,0.14882858097553253,0.033468857407569885,0.04288073629140854,0.059427306056022644,0.2601606845855713
34893_0076_A_408	0.02288684993982315,0.024202074855566025,0.12177196145057678,0.0615914911031723,0.26946333050727844,0.195102721452713
34893_0077_A_412	0.013833981938660145,0.016151074320077896,0.12689681351184845,0.30682599544525146,0.3820580840110779,0.19398868083953857
34893_0078_A_419	0.014549707062542439,0.019711367785930634,0.0734119564294815,0.07615150511264801,0.15893341600894928,0.27412280440330505
34893_0078_A_420	0.19196449220180511,0.3465721607208252,0.020094536244869232,0.08295365422964096,0.09138426184654236,0.4462606608867645
34893_0078_A_421	0.06095140054821968,0.04693623259663582,0.07424837350845337,0.49660587310791016,0.2939082980155945,0.7934162020683289
34893_0078_A_422	0.06289331614971161,0.05728352069854736,0.06940193474292755,0.4027419984340668,0.2474392056465149,0.6575770974159241
34893_0078_A_423	0.03445059806108475,0.014478389173746109,0.07597419619560242,0.439395546913147,0.22908848524093628,0.8377234935760498
34893_0079_A_428	0.04535951837897301,0.025567878037691116,0.06113484129309654,0.031045034527778625,0.14029857516288757,0.14802147448062897
34893_0079_A_430	0.04129638895392418,0.02914484217762947,0.0544867143034935,0.026501839980483055,0.1346118450164795,0.14797493815422058
34893_0081_A_434	0.0723082572221756,0.02547069638967514,0.048027802258729935,0.1149863749742508,0.2058446705341339,0.39718538522720337
34893_0081_A_435	0.07804982364177704,0.02952103689312935,0.04437398165464401,0.09361501038074493,0.17302140593528748,0.34188905358314514
34893_0083_A_439	0.016178736463189125,0.006993024609982967,0.032753199338912964,0.025034476071596146,0.12464173883199692,0.11605008691549301
34893_0084_A_440	0.02897626906633377,0.030581504106521606,0.1208309680223465,0.14474129676818848,0.26862257719039917,0.2297302484512329
34893_0085_A_447	0.235229954123497,0.2236909121274948,0.0260511115193367,0.04864000529050827,0.03618960827589035,0.3803498148918152
34893_0076_A_409	0.04353730380535126,0.06863418966531754,0.023292945697903633,0.05343811213970184,0.08674327284097672,0.2573286294937134
34893_0076_A_410	0.03604593500494957,0.036942705512046814,0.03922376036643982,0.0593889020383358,0.1687300205230713,0.39638471603393555
34893_0076_A_411	0.02028515189886093,0.032751668244600296,0.038688383996486664,0.007144913077354431,0.0496801882982254,0.08793029934167862
34893_0077_A_416	0.01090281456708908,0.05572296679019928,0.14889654517173767,0.28422775864601135,0.1379736065864563,0.15490669012069702
34893_0077_A_417	0.04030081629753113,0.026810720562934875,0.07873015105724335,0.1565612256526947,0.21716812252998352,0.32273435592651367
34893_0079_A_424	0.02092706970870495,0.019229959696531296,0.06471128761768341,0.02878149412572384,0.05958803370594978,0.06150992214679718
34893_0079_A_425	0.018369361758232117,0.0331774540245533,0.01929529383778572,0.10156644880771637,0.07691215723752975,0.1303708404302597
34893_0079_A_426	0.018369361758232117,0.0331774540245533,0.01929529383778572,0.10156644880771637,0.07691215723752975,0.1303708404302597
34893_0079_A_427	0.1375785768032074,0.06417294591665268,0.01003691740334034,0.016498003154993057,0.04083005711436272,0.0890900194644928
34893_0079_A_429	0.04129638895392418,0.02914484217762947,0.0544867143034935,0.026501839980483055,0.1346118450164795,0.14797493815422058
34893_0080_A_432	0.020670803263783455,0.031913843005895615,0.07489114999771118,0.14851509034633636,0.4519573152065277,0.18023578822612762
34893_0081_A_433	0.040771279484033585,0.03528684005141258,0.10920561850070953,0.04799484461545944,0.11666771024465561,0.9115667939186096
34893_0084_A_441	0.021558450534939766,0.0210944302380085,0.03639894723892212,0.09738756716251373,0.21980434656143188,0.1991320252418518
34893_0085_A_443	0.028326191008090973,0.004539549816399813,0.02247372642159462,0.05827288329601288,0.09875292330980301,0.12948665022850037
34893_0085_A_444	0.05140417069196701,0.06402235478162766,0.22218629717826843,0.03435239568352699,0.14569595456123352,0.21932503581047058
34893_0085_A_445	0.04091469943523407,0.03556058555841446,0.09264828264713287,0.07050274312496185,0.38714995980262756,0.29017388820648193
34893_0085_A_446	0.03427121788263321,0.04398532584309578,0.07710597664117813,0.05815647169947624,0.38431012630462646,0.2921982705593109
34893_0085_A_448	0.03174934163689613,0.03771991282701492,0.23103421926498413,0.03409186005592346,0.12789806723594666,0.2209889441728592
34893_0085_A_449	0.03032161295413971,0.0401465967297554,0.2161470204591751,0.031393684446811676,0.12544193863868713,0.2207522839307785
34893_0086_A_450	0.031327586621046066,0.011570931412279606,0.030027031898498535,0.31098631024360657,0.3292210102081299,0.5268879532814026
34893_0088_A_461	0.0558319017291069,0.06519338488578796,0.1505391150712967,0.07800155133008957,0.18188123404979706,0.29872485995292664
34893_0088_A_462	0.016258876770734787,0.01274711824953556,0.07103721797466278,0.3140610456466675,0.016428081318736076,0.044896095991134644
34893_0088_A_463	0.02939334511756897,0.058424510061740875,0.0582013800740242,0.12788361310958862,0.045982323586940765,0.12298981100320816
34893_0095_A_492	0.012181947007775307,0.007778603583574295,0.13598643243312836,0.09383969753980637,0.14164742827415466,0.039235297590494156
34893_0095_A_495	0.09830427914857864,0.1040419489145279,0.034664105623960495,0.09188712388277054,0.10074437409639359,0.24524769186973572
34893_0086_A_451	0.02807857096195221,0.023241747170686722,0.04978752136230469,0.1878640204668045,0.41588497161865234,0.20383575558662415
34893_0086_A_452	0.052029021084308624,0.06484294682741165,0.08351333439350128,0.05295516550540924,0.19364452362060547,0.1523517370223999
34893_0086_A_454	0.008666489273309708,0.00982241053134203,0.07510004937648773,0.03344869241118431,0.3492458462715149,0.07084892690181732
34893_0086_A_455	0.027490485459566116,0.01012993324548006,0.029719606041908264,0.26541152596473694,0.3569672703742981,0.45173805952072144
34893_0087_A_456	0.08252931386232376,0.04577856510877609,0.06947661936283112,0.7982848882675171,0.09708820283412933,0.35838475823402405
34893_0088_A_457	0.051723796874284744,0.02002340368926525,0.0798162966966629,0.49760884046554565,0.07868701219558716,0.3327502906322479
34893_0088_A_458	0.0632816031575203,0.020800601691007614,0.056621573865413666,0.48337528109550476,0.07370971143245697,0.3658612370491028
34893_0088_A_459	0.1429409384727478,0.12122402340173721,0.01207647006958723,0.05254824087023735,0.04543501138687134,0.12874498963356018
34893_0088_A_460	0.018082013353705406,0.026605036109685898,0.2433176189661026,0.09609387814998627,0.09342783689498901,0.13630130887031555
34893_0088_A_464	0.02369580790400505,0.005196252837777138,0.024639833718538284,0.2887931764125824,0.07328334450721741,0.25427666306495667
34893_0088_A_465	0.006279106251895428,0.02195599675178528,0.8795627355575562,0.07985606789588928,0.04350941255688667,0.1407453864812851
34893_0088_A_466	0.02932259626686573,0.028576215729117393,0.026126917451620102,0.10265539586544037,0.05153655260801315,0.13045954704284668
34893_0088_A_467	0.014854110777378082,0.007195163518190384,0.2049444019794464,0.44478839635849,0.06792478263378143,0.21050763130187988
34893_0088_A_468	0.03381408005952835,0.015137205831706524,0.02394993230700493,0.1193862110376358,0.11970974504947662,0.1886088252067566
34893_0088_A_469	0.022673461586236954,0.024689627811312675,0.10859546810388565,0.02150830253958702,0.1015566885471344,0.15293358266353607
34893_0089_A_470	0.19286084175109863,0.05214480310678482,0.008866403251886368,0.9057358503341675,0.05034072697162628,0.485174298286438
34893_0089_A_471	0.017304621636867523,0.010023517534136772,0.1639127880334854,0.12762106955051422,1.1807478666305542,0.482494980096817
34893_0090_A_472	0.028347697108983994,0.04978695511817932,0.27979931235313416,0.6047499179840088,0.22250443696975708,0.22050252556800842
34893_0091_A_473	0.014536712318658829,0.010845134034752846,0.11024673283100128,0.09645502269268036,0.5189982652664185,0.1975450962781906
34893_0091_A_474	0.05262880027294159,0.06967760622501373,0.05295094847679138,0.1377125084400177,0.10571885108947754,0.1864130049943924
34893_0091_A_475	0.010882673785090446,0.008974932134151459,0.023509914055466652,0.06550338864326477,0.27289751172065735,0.14204810559749603
34893_0092_A_476	0.1329350769519806,0.037288472056388855,0.018052253872156143,0.9859713315963745,0.08119384199380875,0.2589106559753418
34893_0092_A_477	0.14699125289916992,0.03928596153855324,0.01488487794995308,0.9271154403686523,0.07519346475601196,0.2724459767341614
34893_0092_A_478	0.07406610995531082,0.03732163831591606,0.3479115664958954,0.146940216422081,0.40064674615859985,1.578321933746338
34893_0093_A_479	0.014162384904921055,0.021976623684167862,0.04277285933494568,0.055962178856134415,0.11100032925605774,0.07984291017055511
34893_0094_A_481	0.08529786765575409,0.06123162433505058,0.03577142953872681,0.06133090704679489,0.1021258682012558,0.40102270245552063
34893_0095_A_482	0.026359770447015762,0.018834903836250305,0.03234083950519562,0.05252461135387421,0.07042291015386581,0.13338029384613037
34893_0095_A_483	0.021530790254473686,0.02422087825834751,0.04247341305017471,0.031236611306667328,0.3509329557418823,0.1224183589220047
34893_0095_A_485	0.034413427114486694,0.005591722205281258,0.03394302353262901,0.03953876718878746,0.4394857883453369,0.13377231359481812
34893_0095_A_486	0.013898128643631935,0.015494173392653465,0.15123191475868225,0.262408971786499,0.1339370459318161,0.07913325726985931
34893_0095_A_487	0.00855591893196106,0.020792074501514435,0.4005933403968811,0.3229762315750122,0.128835991024971,0.13014061748981476
34893_0095_A_488	0.23628297448158264,0.1771484613418579,0.011302022263407707,0.13511991500854492,0.029979513958096504,0.3544843792915344
34893_0095_A_489	0.0365435928106308,0.04759025573730469,0.032244447618722916,0.581405758857727,0.12977799773216248,0.10969799011945724
34893_0095_A_490	0.014082265086472034,0.006681979633867741,0.1544964611530304,0.11058752238750458,0.12973153591156006,0.04482615739107132
34893_0095_A_491	0.011882532387971878,0.007796106860041618,0.13160187005996704,0.12049488723278046,0.1471261978149414,0.04069283604621887
34893_0095_A_494	0.019328873604536057,0.02199273370206356,0.1955057978630066,0.07047069817781448,0.2778247892856598,0.39886170625686646
34893_0095_A_496	0.02509308233857155,0.01979050785303116,0.13013772666454315,0.2382926046848297,0.9643685817718506,0.41866350173950195
34893_0095_A_497	0.05638919025659561,0.022077757865190506,0.037588804960250854,0.0680677741765976,0.2260238528251648,0.16159455478191376
34893_0096_A_498	0.10055407881736755,0.05457724258303642,0.2403058111667633,0.1408080905675888,0.42946958541870117,2.010343074798584
34893_0097_A_523	0.061450738459825516,0.05038801580667496,0.0379379540681839,0.18464164435863495,0.3917517364025116,0.3415205478668213
34893_0097_A_524	0.0701935887336731,0.04754496365785599,0.04095931351184845,0.17083817720413208,0.3014639616012573,0.295153945684433
34893_0097_A_525	0.02114279940724373,0.009571582078933716,0.08709791302680969,0.6244910955429077,0.10143915563821793,0.15958166122436523
34893_0097_A_526	0.032052986323833466,0.03021087870001793,0.022452037781476974,0.20489615201950073,0.016867298632860184,0.2187851518392563
34893_0097_A_527	0.030129985883831978,0.029640281572937965,0.06890410929918289,0.38218241930007935,0.019556675106287003,0.13718728721141815
34893_0097_A_529	0.012358909472823143,0.013988415710628033,0.33029860258102417,0.1634092777967453,0.1820940524339676,0.20156046748161316
34893_0097_A_530	0.0647219866514206,0.02139887772500515,0.061851903796195984,0.6859284043312073,0.29227784276008606,0.7069520354270935
34893_0097_A_531	0.07030673325061798,0.021270576864480972,0.06359361857175827,0.6673217415809631,0.2527138590812683,0.6614917516708374
34893_0099_A_533	0.04496968537569046,0.05711371451616287,1.1027188301086426,0.10363627970218658,0.13468103110790253,0.4334719181060791
34893_0099_A_535	0.026700615882873535,0.024381358176469803,0.1289938986301422,1.1316996812820435,0.2581603527069092,0.5813681483268738
