id	emotion
34906_0047_A_524	0.007215976249426603,0.013723938725888729,0.050716228783130646,0.049842506647109985,0.5892392992973328,0.09886018931865692
34906_0048_A_528	0.007053850684314966,0.005389581434428692,0.021316971629858017,0.0031702613923698664,0.2928844690322876,0.9589682817459106
34906_0049_A_529	0.03397195041179657,0.006866868585348129,0.025842318311333656,0.016746627166867256,0.028839044272899628,0.08077982068061829
34906_0049_A_530	0.031341735273599625,0.009807432070374489,0.044080134481191635,0.028897231444716454,0.0489303395152092,0.23361557722091675
34906_0050_A_531	0.0036621519830077887,0.010319375433027744,0.05706805735826492,0.01331695169210434,0.10340829193592072,0.10509943217039108
34906_0051_A_542	0.0632040947675705,0.02589726448059082,0.013418015092611313,0.011245986446738243,0.15780514478683472,0.1567818522453308
34906_0051_A_538	0.0019131656736135483,0.07070945203304291,0.26954329013824463,0.00499654421582818,0.02027418464422226,0.005396034102886915
34906_0051_A_551	0.03315763920545578,0.02148759365081787,0.13639776408672333,0.38460564613342285,1.569223403930664,0.3372463881969452
34906_0046_A_514	0.015096154063940048,0.040723249316215515,0.22724828124046326,0.011767363175749779,0.028967637568712234,0.03587999567389488
34906_0047_A_526	0.006610122509300709,0.010729905217885971,0.02138126641511917,0.21143518388271332,0.32848262786865234,0.14368876814842224
34906_0050_A_532	0.005086159333586693,0.00480354018509388,0.04640958458185196,0.002702087629586458,0.21238423883914948,0.28817033767700195
34906_0051_A_544	0.0465821772813797,0.11285796761512756,0.005153260193765163,0.0022328540217131376,0.021884184330701828,0.04052327573299408
34906_0051_A_547	0.019778091460466385,0.04354238137602806,0.016946515068411827,0.43713468313217163,0.07087256014347076,0.09385119378566742
34906_0045_A_510	0.0045455340296030045,0.007750552147626877,0.15941670536994934,0.012556697241961956,0.2628905773162842,0.046106088906526566
34906_0045_A_508	0.021640077233314514,0.009662987664341927,0.03494150936603546,0.07988372445106506,0.4201965928077698,0.7135404348373413
34906_0046_A_517	0.00725199468433857,0.015931596979498863,0.020256292074918747,0.21005097031593323,0.09085472673177719,0.2313336431980133
34906_0046_A_512	0.010976487770676613,0.017107930034399033,0.02546367421746254,0.01280728168785572,0.0598524771630764,0.039057958871126175
34906_0047_A_519	0.06931661069393158,0.02784198522567749,0.013642220757901669,0.08826634287834167,0.07999295741319656,0.38476502895355225
34906_0047_A_522	0.016375966370105743,0.5628063082695007,0.013155682012438774,0.4348016381263733,0.040985558182001114,0.11599424481391907
34906_0046_A_515	0.008935194462537766,0.054601773619651794,0.004279763903468847,0.04406218230724335,0.030545484274625778,0.1293574869632721
34906_0048_A_527	0.00694911926984787,0.0037114466540515423,0.006625724956393242,0.010715666227042675,0.1744823455810547,0.19239990413188934
34906_0051_A_535	0.0034824348986148834,0.0022802173625677824,0.017690790817141533,0.020769616588950157,0.07843227684497833,0.06523765623569489
34906_0050_A_533	0.0016716618556529284,0.009791865944862366,0.02011580765247345,0.00939694233238697,0.13347558677196503,0.0614621639251709
34906_0051_A_534	0.0037527023814618587,0.002018879633396864,0.05487532168626785,0.04054419323801994,0.1884581744670868,0.07539494335651398
34906_0051_A_536	0.07085496187210083,0.05017297714948654,0.019241459667682648,0.13592776656150818,0.04985101521015167,0.0687161237001419
34906_0051_A_537	0.00722200982272625,0.07865989208221436,0.0532505102455616,0.007305484265089035,0.02266741916537285,0.05717852711677551
34906_0051_A_539	0.01658276841044426,0.04537053033709526,0.014279396273195744,0.0035144095309078693,0.004879359155893326,0.005342717282474041
34906_0051_A_540	0.009977241046726704,0.06312759965658188,0.013095106929540634,0.003425769042223692,0.004731376655399799,0.0037057644221931696
34906_0051_A_541	0.09146562218666077,0.05600479990243912,0.07726110517978668,0.05719596892595291,0.11766822636127472,0.07473976165056229
34906_0051_A_545	0.051277533173561096,0.01394342165440321,0.028130624443292618,0.017202945426106453,0.27344536781311035,0.13120871782302856
34906_0051_A_546	0.0673660859465599,1.0066518783569336,0.01406683586537838,0.03429196774959564,0.05169767141342163,0.1743333786725998
34906_0051_A_543	0.0830034464597702,0.24780911207199097,0.005541346967220306,0.0036925673484802246,0.022968696430325508,0.03223363310098648
34906_0051_A_548	0.007452297955751419,0.004210535436868668,0.011050164699554443,0.2207258641719818,0.06949528306722641,1.0077838897705078
34906_0051_A_549	0.02628977969288826,0.02325136959552765,0.008681884035468102,0.5752706527709961,0.03717982769012451,0.16242726147174835
34906_0051_A_550	0.017205791547894478,0.008935490623116493,0.020763050764799118,0.10086463391780853,0.4844812750816345,0.17938748002052307
34906_0051_A_553	0.028468135744333267,0.04824025183916092,0.18756064772605896,1.7963972091674805,0.1914641559123993,0.2539796531200409
34906_0051_A_559	0.0014109950279816985,0.0029727639630436897,0.0036091580986976624,0.09987765550613403,0.08055111765861511,0.09660704433917999
34906_0051_A_564	0.013824444264173508,0.026834677904844284,0.029345780611038208,0.15435945987701416,0.22310641407966614,0.09518518298864365
34906_0053_A_570	0.0038032433949410915,0.00284419022500515,0.01328322384506464,0.01093863695859909,0.22277994453907013,0.11741383373737335
34906_0053_A_569	0.02366044372320175,0.004787278361618519,0.009560761973261833,0.016129527240991592,0.14043892920017242,0.2679802477359772
34906_0054_A_574	0.0041778720915317535,0.002112065441906452,0.006571679376065731,0.03263191506266594,0.043163273483514786,0.04503311961889267
34906_0055_A_579	0.00565039087086916,0.03270695358514786,0.6510627865791321,0.021664001047611237,0.01687164045870304,0.008614717051386833
34906_0056_A_584	0.00438967440277338,0.002439337084069848,0.010092893615365028,0.009274713695049286,0.036226145923137665,0.09306254237890244
34906_0056_A_586	0.003675028681755066,0.027936900034546852,0.014122549444437027,0.11080990731716156,0.13474957644939423,0.04858151078224182
34906_0056_A_590	0.02235078625380993,0.032148901373147964,0.013379646465182304,0.1534193605184555,0.07740872353315353,0.21999087929725647
34906_0057_A_595	0.001334686647169292,0.004743637517094612,0.03003671206533909,0.01235605776309967,0.029346223920583725,0.01176479272544384
34906_0057_A_596	0.001231885515153408,0.004183848388493061,0.018686072900891304,0.0037201126106083393,0.0151100754737854,0.028155433014035225
34906_0057_A_594	0.0025562758091837168,0.0035414735320955515,0.026492610573768616,0.015808606520295143,0.03389212489128113,0.01298375055193901
34906_0051_A_562	0.045439429581165314,0.1501583606004715,0.017692752182483673,0.6712533235549927,0.03448702394962311,0.0790947824716568
34906_0051_A_556	0.14482630789279938,0.024508994072675705,0.007298113312572241,1.072500467300415,0.05865512043237686,0.15920481085777283
34906_0052_A_567	0.002990093780681491,0.006004991941154003,0.004681499674916267,0.0158424973487854,0.015419837087392807,0.004232505802065134
34906_0055_A_575	0.0026764259673655033,0.0026516453363001347,0.17054057121276855,0.03651195392012596,0.14793552458286285,0.08579447865486145
34906_0056_A_583	0.020121537148952484,0.010334731079638004,0.05957351624965668,0.045040398836135864,0.16738831996917725,0.23084449768066406
34906_0056_A_593	0.013917278498411179,0.005952622275799513,0.012911716476082802,0.0022672750055789948,0.007760216481983662,0.016469955444335938
34906_0056_A_592	0.0031128046102821827,0.00676487572491169,0.04502929002046585,0.025453045964241028,0.029281044378876686,0.038924604654312134
34906_0051_A_552	0.01376439817249775,0.004925018176436424,0.043489500880241394,0.30598124861717224,0.8470639586448669,0.824203372001648
34906_0051_A_554	0.11867482960224152,0.025530986487865448,0.04391263425350189,0.26221463084220886,0.415815532207489,0.4033423066139221
34906_0051_A_555	0.06936679035425186,0.017074614763259888,0.05124615877866745,0.2855904698371887,0.4652172923088074,0.42639389634132385
34906_0051_A_558	0.004860654007643461,0.003604557365179062,0.005144556052982807,0.37128689885139465,0.08213634043931961,0.1623113453388214
34906_0051_A_561	0.03272230550646782,0.04075542092323303,0.019476966932415962,0.3225681781768799,0.11207076162099838,0.07834932208061218
34906_0051_A_560	0.06144949048757553,0.017036577686667442,0.05796884745359421,0.7576334476470947,0.1513926386833191,0.18005532026290894
34906_0051_A_557	0.1352284997701645,0.0676434338092804,0.01202983409166336,0.4897952377796173,0.03465825691819191,0.23344288766384125
34906_0051_A_563	0.09437236189842224,0.13453850150108337,0.006360276602208614,0.004059622995555401,0.023226408287882805,0.2679007649421692
34906_0052_A_566	0.0008407299173995852,0.0034778001718223095,0.01445045880973339,0.019184768199920654,0.019077753648161888,0.004153416492044926
34906_0051_A_565	0.011734072118997574,0.0355997309088707,0.09342359751462936,0.11817538738250732,0.5160181522369385,0.10725820064544678
34906_0053_A_568	0.007438995875418186,0.00397426076233387,0.013274417258799076,0.015550685115158558,0.12329861521720886,0.25299280881881714
34906_0054_A_571	0.008936497382819653,0.001921142335049808,0.010534809902310371,0.04797491803765297,0.02463432028889656,0.09632590413093567
34906_0055_A_576	0.005995765328407288,0.004635672550648451,0.3887541890144348,0.019374407827854156,0.40895596146583557,0.054369375109672546
34906_0056_A_582	0.045897867530584335,0.016364796087145805,0.027336325496435165,1.9842147827148438,0.06860390305519104,1.1106048822402954
34906_0055_A_577	0.008400064893066883,0.00862445030361414,0.6593530178070068,0.02334664762020111,0.5963575839996338,0.07009261101484299
34906_0056_A_581	0.0040902975015342236,0.013619276694953442,0.006827225908637047,1.1963824033737183,0.02113296091556549,0.08040754497051239
34906_0056_A_585	0.03102964349091053,0.03183729946613312,0.02721289172768593,0.5175298452377319,0.029894856736063957,0.1694491058588028
34906_0056_A_587	0.02983417734503746,0.015608841553330421,0.00816301442682743,0.1396493762731552,0.23635903000831604,0.07215616106987
34906_0056_A_589	0.01573602482676506,0.01471840962767601,0.011591858230531216,0.5407118797302246,0.02304219640791416,0.3877239525318146
34906_0056_A_588	0.005742967128753662,0.01661733351647854,0.46933984756469727,0.07245796918869019,0.07518644630908966,0.07193155586719513
34906_0056_A_591	0.010485045611858368,0.005173569079488516,0.008529224433004856,0.0025535286404192448,0.005537310615181923,0.011590723879635334
34906_0057_A_597	0.047391653060913086,0.08135679364204407,0.0019724550656974316,0.01995695009827614,0.01939929835498333,0.05113811045885086
34906_0057_A_598	0.05524125695228577,0.016909264028072357,0.004272653721272945,0.4243464469909668,0.0350986048579216,0.10231302678585052
34906_0057_A_601	0.006744320970028639,0.0077192094177007675,0.05375321954488754,0.0759509801864624,0.3410443961620331,0.2412610650062561
34906_0057_A_605	0.020297253504395485,0.03214145451784134,0.2574956715106964,0.37050414085388184,0.031310029327869415,0.039489008486270905
34906_0057_A_599	0.005771405063569546,0.01197886560112238,0.08169318735599518,0.3417954444885254,0.1811099350452423,0.12848889827728271
34906_0057_A_603	0.03137747198343277,0.0077826292254030704,0.07514412701129913,0.02174958772957325,0.18342427909374237,1.0165621042251587
34906_0059_A_621	0.005453364923596382,0.03576790913939476,0.6191367506980896,0.17954200506210327,0.13002048432826996,0.16335943341255188
34906_0060_A_629	0.012911465018987656,0.014751291833817959,0.06751932203769684,0.11929229646921158,0.12912993133068085,0.063817597925663
34906_0061_A_642	0.05213869363069534,0.01752554625272751,0.04011765494942665,0.30804646015167236,0.39630264043807983,0.5573675036430359
34906_0061_A_644	0.0158559400588274,0.058269254863262177,0.1440276801586151,0.030257202684879303,0.039370447397232056,0.0482172816991806
34906_0057_A_602	0.028723401948809624,0.006855969317257404,0.06003379821777344,0.01006608922034502,0.11730077862739563,0.8261670470237732
34906_0058_A_610	0.013009153306484222,0.02320631965994835,0.01747146248817444,0.013467423617839813,0.047008685767650604,0.048992615193128586
34906_0057_A_607	0.01325232908129692,0.004282285459339619,0.09463070333003998,0.018762625753879547,0.09272541850805283,0.2300708144903183
34906_0059_A_614	0.013255676254630089,0.041942574083805084,0.040877941995859146,0.01738295517861843,0.08090701699256897,0.02003430388867855
34906_0057_A_606	0.009491777047514915,0.003054605098441243,0.08428086340427399,0.007408588193356991,0.08266463875770569,0.5260750651359558
34906_0059_A_612	0.007020006887614727,0.00561091722920537,0.004734664224088192,0.011889113113284111,0.02987563982605934,0.014834143221378326
34906_0059_A_620	0.005978308618068695,0.033549513667821884,0.07219896465539932,0.058211058378219604,0.25435829162597656,0.11143516004085541
34906_0059_A_622	0.00792116392403841,0.06044846028089523,0.15682964026927948,0.34044378995895386,0.08814138174057007,0.255893737077713
34906_0060_A_625	0.018598729744553566,0.010688796639442444,0.033540718257427216,0.022913767024874687,0.03682991862297058,0.5233351588249207
34906_0060_A_627	0.028244370594620705,0.04515858739614487,0.09033026546239853,0.00434589758515358,0.013824347406625748,0.011627459898591042
34906_0060_A_628	0.044899050146341324,0.02360779419541359,0.019150877371430397,0.010046251118183136,0.02050522342324257,0.030645817518234253
34906_0061_A_634	0.02244430221617222,0.13765040040016174,0.011119972914457321,0.5642097592353821,0.03260083869099617,0.02562689781188965
34906_0061_A_641	0.24030666053295135,0.21136817336082458,0.005873082205653191,0.036334723234176636,0.027348456904292107,0.04742265120148659
34906_0061_A_638	0.03832016885280609,0.002666665241122246,0.0266179908066988,0.04977411776781082,0.08733978867530823,1.1137351989746094
34906_0057_A_608	0.03722614794969559,0.015690147876739502,0.3196820616722107,0.08479856699705124,0.620962381362915,0.3296070992946625
34906_0057_A_604	0.029700908809900284,0.02011931501328945,0.03821335732936859,0.012531561776995659,0.14252181351184845,0.2676738500595093
34906_0057_A_600	0.018233750015497208,0.019073480740189552,0.26154109835624695,0.19233304262161255,0.6071970462799072,0.10252942889928818
34906_0058_A_609	0.006829612888395786,0.021149586886167526,0.013897320255637169,0.00740857794880867,0.022278843447566032,0.010154886171221733
34906_0058_A_611	0.008718881756067276,0.02725977450609207,0.016986794769763947,0.009512992575764656,0.028019145131111145,0.013288811780512333
34906_0059_A_616	0.17141930758953094,0.020739102736115456,0.04208115488290787,0.0011445089476183057,0.012093281373381615,0.08427213877439499
34906_0059_A_619	0.0018822754500433803,0.026789281517267227,0.1013360470533371,0.015553459525108337,0.030338693410158157,0.0195635873824358
34906_0059_A_618	0.002100359182804823,0.021263698115944862,0.07164935767650604,0.024724740535020828,0.028985096141695976,0.023792272433638573
34906_0059_A_617	0.10912931710481644,0.021196844056248665,0.09442539513111115,0.003414575941860676,0.08884137123823166,0.07008660584688187
34906_0059_A_623	0.03805585950613022,0.018332913517951965,0.01161365956068039,0.10577546060085297,0.06605042517185211,0.32869017124176025
34906_0060_A_624	0.01708022691309452,0.01205297838896513,0.04764752835035324,0.03048086352646351,0.05932578444480896,0.17987295985221863
34906_0060_A_626	0.005024063400924206,0.001989733660593629,0.012346867471933365,0.1172594279050827,0.06319393962621689,0.14490126073360443
34906_0061_A_630	0.0130118727684021,0.051968060433864594,0.12949950993061066,0.0054410602897405624,0.020131850615143776,0.03785603865981102
34906_0061_A_631	0.01962343603372574,0.37212467193603516,1.5575957298278809,0.01192479208111763,0.051104992628097534,0.02617572993040085
34906_0061_A_633	0.003123293397948146,0.01630864292383194,0.025156913325190544,0.026198269799351692,0.01798832416534424,0.6856773495674133
34906_0061_A_632	0.021095219999551773,0.027033589780330658,0.12793304026126862,0.6509634256362915,0.15619874000549316,0.02404084801673889
34906_0061_A_635	0.021069416776299477,0.005437870044261217,0.001501546474173665,0.018046677112579346,0.03791142255067825,0.02737392485141754
34906_0061_A_640	0.01942124217748642,0.31537777185440063,0.3834667503833771,0.030816318467259407,0.026068728417158127,0.0834043025970459
34906_0061_A_637	0.015018165111541748,0.0076309796422719955,0.0025608947034925222,0.02727576345205307,0.056887052953243256,0.05475469306111336
34906_0061_A_643	0.01143775973469019,0.02630632370710373,0.004538108129054308,0.045673273503780365,0.029086053371429443,0.05586523562669754
34906_0061_A_639	0.06298257410526276,0.017314491793513298,0.06267523765563965,0.21806606650352478,0.24788278341293335,0.35019543766975403
34906_0061_A_636	0.033178314566612244,0.003463081084191799,0.0029632658697664738,0.0316837839782238,0.06264092028141022,0.030763356015086174
34906_0061_A_645	0.018517494201660156,0.01319875381886959,0.07071243226528168,0.5143585205078125,0.08143460005521774,0.12687399983406067
34906_0061_A_652	0.012417662888765335,0.004452610854059458,0.09088007360696793,0.6383573412895203,0.600955069065094,0.08779914677143097
34906_0061_A_657	0.08198448270559311,0.00507150636985898,0.041281066834926605,0.3014359772205353,0.17970600724220276,0.279197633266449
34906_0062_A_673	0.010226224549114704,0.010236565954983234,0.0898943543434143,0.2884778678417206,0.09404845535755157,0.08738000690937042
34906_0062_A_674	0.00625466275960207,0.02202003449201584,0.04431718960404396,0.11947955936193466,0.05489020794630051,0.02235284075140953
34906_0062_A_677	0.2426416277885437,0.10710775852203369,0.013566085137426853,0.38104957342147827,0.019580267369747162,0.5348988771438599
34906_0063_A_688	0.010154780000448227,0.027655024081468582,0.06146765872836113,1.8894152641296387,0.10208095610141754,0.0798284038901329
34906_0063_A_690	0.012646932154893875,0.005746198818087578,0.023311227560043335,1.500412940979004,0.18455404043197632,0.15438249707221985
34906_0061_A_647	0.015261347405612469,0.00797010213136673,0.01000375859439373,0.6478360295295715,0.032325223088264465,0.19401562213897705
34906_0061_A_651	0.0026502383407205343,0.016533825546503067,1.0217543840408325,0.27082815766334534,0.1306924670934677,0.06165659800171852
34906_0061_A_650	0.021526943892240524,0.009405862540006638,0.016319479793310165,0.2351056933403015,0.04145432636141777,0.07156002521514893
34906_0061_A_654	0.07031060755252838,0.008406241424381733,0.024711867794394493,0.10121574997901917,0.17337694764137268,1.608704924583435
34906_0061_A_658	0.04524938762187958,0.00642832275480032,0.011639190837740898,1.688431739807129,0.08628227561712265,0.16540735960006714
34906_0062_A_663	0.000927907763980329,0.003387978533282876,0.021555325016379356,0.012044273316860199,0.030525624752044678,0.025185231119394302
34906_0061_A_660	0.007052381057292223,0.015131354331970215,0.10916636884212494,0.004866880364716053,0.245836079120636,0.06333575397729874
34906_0062_A_667	0.021418113261461258,0.020297963172197342,0.01119739469140768,0.44280973076820374,0.1265217363834381,0.5609966516494751
34906_0062_A_666	0.020783912390470505,0.02505107782781124,0.06337884068489075,0.4379943609237671,0.02744249254465103,0.07953207194805145
34906_0062_A_668	0.045623306185007095,0.5406790971755981,0.11685457825660706,0.8388500213623047,0.06979575753211975,0.3298409581184387
34906_0062_A_670	0.015818823128938675,0.39549803733825684,0.0514722503721714,0.42903780937194824,0.014992386102676392,0.4252939820289612
34906_0062_A_676	0.47947996854782104,0.10748268663883209,0.04789358377456665,0.06846742331981659,0.02828005515038967,1.9854042530059814
34906_0062_A_671	0.0023683407343924046,0.01851714216172695,0.03446248546242714,0.07809751480817795,0.045119643211364746,0.03337462991476059
34906_0062_A_681	0.013789704069495201,0.018036644905805588,0.014185827225446701,0.9415820837020874,0.1666964888572693,0.1267213374376297
34906_0062_A_682	0.009609244763851166,0.059599801898002625,0.24206039309501648,0.01772179640829563,0.03939220309257507,0.0985761284828186
34906_0062_A_684	0.004762791097164154,0.004070247523486614,0.008106050081551075,0.40323641896247864,0.10488608479499817,0.10527250170707703
34906_0063_A_689	0.010847802273929119,0.005461687687784433,0.030568040907382965,0.22873927652835846,0.1997775435447693,0.06515277177095413
34906_0061_A_646	0.015663541853427887,0.09032680094242096,0.4112326502799988,1.6807236671447754,0.19630537927150726,0.14650912582874298
34906_0061_A_649	0.003298709634691477,0.0020975256338715553,0.22886309027671814,0.012785639613866806,0.06766227632761002,0.051565833389759064
34906_0061_A_648	0.026463842019438744,0.2065873146057129,0.00876129325479269,0.05480154603719711,0.010140803642570972,0.09984874725341797
34906_0061_A_653	0.008450759574770927,0.00170758122112602,0.04367683082818985,0.05041342228651047,0.4418494701385498,0.2811964452266693
34906_0061_A_655	0.08009077608585358,0.011484477669000626,0.030970614403486252,0.10767066478729248,0.1803172379732132,1.5535826683044434
34906_0061_A_656	0.014386913739144802,0.003523978404700756,0.027236564084887505,0.13177238404750824,0.24804538488388062,0.36356332898139954
34906_0061_A_659	0.007995340041816235,0.0073232874274253845,0.04839915782213211,0.004425274673849344,0.020923137664794922,0.06383377313613892
34906_0061_A_661	0.13527394831180573,0.10324259102344513,0.06016412377357483,0.10395592451095581,0.13045716285705566,1.7323017120361328
34906_0062_A_665	0.024423137307167053,0.15282586216926575,0.32767048478126526,0.06095122545957565,0.05619887262582779,0.04252607375383377
34906_0062_A_664	0.028394171968102455,0.06520909070968628,0.03456258028745651,0.013940397650003433,0.0036044649314135313,0.011830106377601624
34906_0062_A_669	0.019643722102046013,0.019541161134839058,0.04979882016777992,0.5530461668968201,0.08661970496177673,0.5334446430206299
34906_0062_A_675	0.05656106770038605,0.052064284682273865,0.04425255209207535,1.8265514373779297,0.3222772479057312,0.5535489320755005
34906_0062_A_672	0.010889123193919659,0.020555002614855766,0.16183412075042725,0.0407528281211853,0.05439586937427521,0.30158740282058716
34906_0062_A_679	0.05694735050201416,0.03112860769033432,0.012864257209002972,0.13620240986347198,0.16199345886707306,0.11433888226747513
34906_0062_A_683	0.011445673182606697,0.01262514665722847,0.0052366056479513645,1.2110460996627808,0.054932430386543274,0.0492517426609993
34906_0062_A_678	0.009581100195646286,0.01792268268764019,0.11628182232379913,0.004269920755177736,0.035271596163511276,0.06683261692523956
34906_0062_A_680	0.005904891528189182,0.018013279885053635,0.43203312158584595,0.054105326533317566,0.050585534423589706,0.05680253729224205
34906_0063_A_686	0.03501785174012184,0.006855353247374296,0.018107164651155472,0.060982514172792435,0.2142886221408844,0.10677018761634827
34906_0063_A_687	0.01662404090166092,0.004582569003105164,0.052722327411174774,0.06649667024612427,0.3694274127483368,0.2682383060455322
34906_0063_A_685	0.008760089054703712,0.012955033220350742,0.06473615765571594,0.023537328466773033,0.16197051107883453,0.04083879664540291
34906_0063_A_691	0.019532546401023865,0.26501938700675964,0.07058652490377426,0.39467841386795044,0.0730082169175148,0.044852081686258316
34906_0063_A_699	0.019538644701242447,0.003829006338492036,0.07248400896787643,0.03323407471179962,0.16412216424942017,1.5286756753921509
34906_0063_A_702	0.015350310131907463,0.0014494310598820448,0.02373233623802662,0.04578302055597305,0.4559354782104492,1.266777753829956
34906_0064_A_708	0.03356394171714783,0.04257545620203018,0.010212087072432041,0.042387545108795166,0.15432333946228027,0.14204980432987213
34906_0063_A_705	0.0034878477454185486,0.003652502316981554,0.07411036640405655,0.037289153784513474,0.23040595650672913,0.03672216460108757
34906_0064_A_710	0.003265517298132181,0.0050768302753567696,0.0008547974284738302,0.004605124704539776,0.028884949162602425,0.008923998102545738
34906_0065_A_730	0.0037587464321404696,0.003639461938291788,0.05917074531316757,0.07015711069107056,0.41950929164886475,0.5753118991851807
34906_0063_A_692	0.0037219093646854162,0.010106155648827553,0.006169149186462164,0.0119833555072546,0.08176559954881668,0.06403030455112457
34906_0063_A_696	0.008547359146177769,0.03180260583758354,0.39766567945480347,0.052311915904283524,0.03430658206343651,0.0690048560500145
34906_0064_A_709	0.039495475590229034,0.011141479015350342,0.025474857538938522,2.0231728553771973,0.15336865186691284,0.20534035563468933
34906_0064_A_712	0.3207988739013672,0.04280037432909012,0.017430130392313004,0.057320207357406616,0.49036335945129395,1.5084095001220703
34906_0064_A_714	0.008340648375451565,0.0029742910992354155,0.05105849727988243,0.0073020970448851585,0.13583408296108246,0.014571333304047585
34906_0064_A_713	0.006017721723765135,0.005370871163904667,0.04155806452035904,0.011861409991979599,0.16574329137802124,0.012966325506567955
34906_0065_A_717	0.15247654914855957,0.18819037079811096,0.007946250960230827,0.011721549555659294,0.04843968152999878,0.09400071203708649
34906_0065_A_718	0.07719811797142029,0.03644755482673645,0.030593225732445717,0.3008350431919098,0.04045651853084564,0.04930293560028076
34906_0065_A_719	0.018251933157444,0.026726558804512024,0.36915451288223267,0.04889046400785446,0.16756634414196014,0.09356150776147842
34906_0065_A_720	0.13806462287902832,0.027190938591957092,0.09564674645662308,0.19856828451156616,0.7727903723716736,0.7293180227279663
34906_0065_A_721	0.04570676013827324,0.022101765498518944,0.09863169491291046,0.19055837392807007,1.583013653755188,0.06480536609888077
34906_0065_A_723	0.021712440997362137,0.0157682653516531,0.07850470393896103,0.1913650631904602,1.016891360282898,0.3899035155773163
34906_0065_A_726	0.22178977727890015,0.013876108452677727,0.06650539487600327,0.24892574548721313,1.000509262084961,0.2538618743419647
34906_0065_A_728	0.07449161261320114,0.04402555897831917,0.011758530512452126,1.0651917457580566,0.3454035818576813,0.4616362452507019
34906_0066_A_736	0.0042490907944738865,0.006839619018137455,0.011082618497312069,0.0044089858420193195,0.12832191586494446,0.18550145626068115
34906_0066_A_735	0.002337315119802952,0.007970007136464119,0.007033966481685638,0.012449202127754688,0.11094565689563751,0.032078519463539124
34906_0063_A_693	0.10572339594364166,0.016864987090229988,0.014970570802688599,0.03661653399467468,0.8889483213424683,0.1938481628894806
34906_0063_A_695	0.006843199022114277,0.08479132503271103,0.005425543524324894,0.0038266130723059177,0.013558379374444485,0.01111537218093872
34906_0063_A_694	0.0903754010796547,0.044360850006341934,0.03148078918457031,0.03208410367369652,0.8694460391998291,0.10940352082252502
34906_0063_A_698	0.023742159828543663,0.005196639336645603,0.09943254292011261,0.15803802013397217,0.3173483908176422,0.7349398732185364
34906_0063_A_697	0.05840393155813217,0.03940371423959732,0.022062798961997032,0.5558053255081177,0.16601082682609558,0.24433737993240356
34906_0063_A_700	0.11302608251571655,0.028931383043527603,0.06409483402967453,0.030633695423603058,0.8805364966392517,0.19236838817596436
34906_0063_A_701	0.018982969224452972,0.0024907358456403017,0.03965875878930092,0.08361414074897766,0.2667081952095032,0.5150716304779053
34906_0063_A_707	0.004983916413038969,0.003972439095377922,0.06500481814146042,0.13579437136650085,0.2079339325428009,0.06654687970876694
34906_0063_A_706	0.007170029915869236,0.0025389313232153654,0.17322033643722534,0.046611398458480835,0.24778591096401215,0.7130591869354248
34906_0063_A_704	0.02580231800675392,0.028211943805217743,0.03222360089421272,0.20679102838039398,0.8478671908378601,0.13527929782867432
34906_0064_A_711	0.00809523556381464,0.0027463752776384354,0.0009568696841597557,0.004215682856738567,0.047004446387290955,0.017293721437454224
34906_0063_A_703	0.03984302282333374,0.002914928365498781,0.014276904053986073,0.09683449566364288,0.27179068326950073,0.9204171895980835
34906_0065_A_715	0.004200782626867294,0.009640995413064957,0.004376055672764778,0.014913395047187805,0.09021276980638504,0.033608175814151764
34906_0065_A_716	0.0017810234567150474,0.01109615620225668,0.0027853110805153847,0.008726496249437332,0.05755777657032013,0.013101382181048393
34906_0065_A_724	0.07255077362060547,0.00984880793839693,0.0455402135848999,0.4957237243652344,1.095487117767334,0.15491503477096558
34906_0065_A_722	0.03134611248970032,0.010851013474166393,0.09297095239162445,0.0883045643568039,0.9070541858673096,1.0455316305160522
34906_0065_A_725	0.04031010717153549,0.015715019777417183,0.033344022929668427,1.5328105688095093,0.49958115816116333,0.2774598300457001
34906_0065_A_727	0.07449161261320114,0.04402555897831917,0.011758530512452126,1.0651917457580566,0.3454035818576813,0.4616362452507019
34906_0065_A_729	0.011327116750180721,0.0028228815644979477,0.06358174234628677,0.0607760027050972,0.3816360533237457,0.26576024293899536
34906_0065_A_731	0.004127851687371731,0.0034632342867553234,0.047434575855731964,0.06814311444759369,0.31476500630378723,0.2913982570171356
34906_0065_A_732	0.07041085511445999,0.016539206728339195,0.08818044513463974,0.1891207993030548,0.981253981590271,2.0979137420654297
34906_0066_A_734	0.005289756692945957,0.008668837137520313,0.01545722410082817,0.003878339659422636,0.080983966588974,0.15137141942977905
34906_0066_A_737	0.037423327565193176,0.07397312670946121,0.05278638005256653,0.2517510950565338,0.00699183065444231,0.01810441166162491
34906_0067_A_745	0.0372321680188179,0.08810298144817352,0.004841414280235767,0.012091828510165215,0.030090469866991043,0.050532445311546326
34906_0067_A_749	0.04251273721456528,0.12007953226566315,0.21270036697387695,0.2391945719718933,0.03283097967505455,0.14434269070625305
34906_0067_A_742	0.005219446495175362,0.0398690328001976,0.1509629487991333,0.048976097255945206,0.036678433418273926,0.031003255397081375
34906_0067_A_739	0.01252956222742796,0.0032346840016543865,0.003919592592865229,0.009355191141366959,0.014430683106184006,0.09049968421459198
