id	emotion
34170_0044_A_634	0.01282257679849863,0.02697119303047657,0.6032432317733765,0.021985800936818123,0.16592878103256226,0.07485032081604004
34170_0044_A_635	0.11418335139751434,0.09167594462633133,0.00393462460488081,0.0186918992549181,0.1313902884721756,0.144659623503685
34170_0044_A_638	0.003934977110475302,0.010323790833353996,0.011846940033137798,0.018528517335653305,0.15680620074272156,0.049198783934116364
34170_0044_A_639	0.03344326466321945,0.024134868755936623,0.011448483914136887,0.34776440262794495,0.17790785431861877,0.31210243701934814
34170_0044_A_640	0.02249903231859207,0.013820527121424675,0.02542174980044365,0.3449363112449646,0.18554916977882385,0.13633012771606445
34170_0044_A_641	0.015449518337845802,0.028367523103952408,0.01876671425998211,0.08915191143751144,0.18603593111038208,0.09122428297996521
34170_0044_A_642	0.035895250737667084,0.10601876676082611,0.013562293723225594,0.006224366370588541,0.026192178949713707,0.04926343262195587
34170_0044_A_645	0.02029632031917572,0.041855283081531525,0.016551580280065536,0.006947546266019344,0.07818123698234558,0.024242838844656944
34170_0044_A_646	0.024162350222468376,0.026070289313793182,0.011425910517573357,0.023795468732714653,0.12385779619216919,0.042089447379112244
34170_0044_A_651	0.016784947365522385,0.051026247441768646,0.04088640213012695,0.01685437001287937,0.06794334948062897,0.08367962390184402
34170_0044_A_652	0.007386255078017712,0.02279374562203884,0.013099335134029388,0.026093915104866028,0.07345373928546906,0.051513709127902985
34170_0044_A_653	0.021404914557933807,0.02550104632973671,0.00959780067205429,0.033660437911748886,0.08897778391838074,0.06205349788069725
34170_0044_A_654	0.04556937515735626,0.029001198709011078,0.012724822387099266,0.05173729732632637,0.29160773754119873,0.08295567333698273
34170_0044_A_655	0.007882179692387581,0.022823147475719452,0.025226203724741936,0.07811518758535385,0.2067306786775589,0.053225744515657425
34170_0044_A_656	0.006589733529835939,0.02034754306077957,0.011487597599625587,0.04954367130994797,0.12824100255966187,0.1287701278924942
34170_0045_A_662	0.013375049456954002,0.012990131974220276,0.030469197779893875,0.027395572513341904,0.5170764923095703,0.21135100722312927
34170_0045_A_663	0.40729427337646484,0.09066765755414963,0.042185742408037186,0.040016237646341324,0.8858901262283325,0.2451591193675995
34170_0045_A_667	0.14896857738494873,0.03714608773589134,0.014161605387926102,0.055342793464660645,0.976859450340271,0.2580520510673523
34170_0045_A_664	0.047115810215473175,0.06241896003484726,0.05608861893415451,0.38011640310287476,0.12810125946998596,0.30305588245391846
34170_0045_A_665	0.27154624462127686,0.0992792621254921,0.005872327834367752,0.05385059118270874,0.046872083097696304,2.0978736877441406
34170_0047_A_675	0.02844078652560711,0.0903821513056755,0.0022300989367067814,0.03857969120144844,0.02237912267446518,0.11838193237781525
34170_0047_A_676	0.026063401252031326,0.08481664955615997,0.003212002571672201,0.05590008571743965,0.02367687225341797,0.12283788621425629
34170_0047_A_677	0.026455912739038467,0.10161301493644714,0.0026930812746286392,0.054919756948947906,0.02383171021938324,0.100296750664711
34170_0047_A_678	0.008224284276366234,0.0732644647359848,0.07876677811145782,0.8987061381340027,0.01751314103603363,0.1727595031261444
34170_0047_A_679	0.4027206301689148,2.3035542964935303,0.015190252102911472,0.0173251423984766,0.00635929312556982,0.09058590978384018
34170_0047_A_680	0.12070689350366592,0.12993240356445312,0.01265914086252451,0.21709348261356354,0.024889115244150162,0.250685453414917
34170_0047_A_681	0.122500941157341,0.8459831476211548,0.004218751098960638,0.012253964319825172,0.008309794589877129,0.023403745144605637
34170_0047_A_682	0.06761164218187332,0.39053434133529663,0.005828162655234337,0.012303054332733154,0.01327340304851532,0.3011878430843353
34170_0047_A_683	0.020417489111423492,0.11155723035335541,0.011465735733509064,0.05082313343882561,0.017825286835432053,0.04934963956475258
34170_0047_A_684	0.030961714684963226,0.12829771637916565,0.007556832395493984,0.007804142776876688,0.013297319412231445,0.33745211362838745
34170_0049_A_690	0.010082822293043137,0.032106708735227585,0.02868923917412758,0.08307240903377533,0.1434813290834427,0.1372358500957489
34170_0049_A_691	0.014385664835572243,0.03435532748699188,0.026339296251535416,0.014067783951759338,0.05870624631643295,0.040397170931100845
34170_0049_A_692	0.0073789190500974655,0.011575191281735897,0.016609542071819305,0.07606751471757889,0.3190706670284271,0.1830243021249771
34170_0049_A_694	0.05894394591450691,0.18729040026664734,0.020326679572463036,0.0130999144166708,0.030200626701116562,0.3064793348312378
34170_0049_A_695	0.02622254192829132,0.43677037954330444,0.05817721039056778,0.01855979487299919,0.009608766064047813,0.13723528385162354
34170_0049_A_696	0.7872321605682373,0.18492721021175385,0.007712721358984709,0.0647875964641571,0.025948990136384964,0.23296764492988586
34170_0049_A_697	0.15805886685848236,0.4138253331184387,0.07557304203510284,0.016071729362010956,0.025543084368109703,0.16024112701416016
34170_0049_A_698	0.5507478713989258,0.05158224329352379,0.0067492322996258736,0.03707015514373779,0.05365503579378128,0.621442437171936
34170_0049_A_699	0.020686078816652298,0.1749003380537033,0.08231275528669357,0.054184455424547195,0.028596695512533188,0.10456142574548721
34170_0049_A_700	0.06352385878562927,0.037581514567136765,0.006288342643529177,0.058992400765419006,0.02891363762319088,1.474450707435608
34170_0049_A_701	0.02755417302250862,0.03988944739103317,0.011500717140734196,0.036637626588344574,0.02001176029443741,0.5791640877723694
34170_0049_A_702	0.004101810976862907,0.02977314032614231,0.05832289904356003,0.0942876785993576,0.1589849442243576,0.14883160591125488
34170_0049_A_703	0.010176045820116997,0.044475801289081573,0.045438237488269806,0.15304547548294067,0.086943618953228,0.11246924102306366
34170_0049_A_704	0.0072835758328437805,0.13014885783195496,0.04004945978522301,0.01251677144318819,0.019150258973240852,0.0359373465180397
34170_0049_A_705	0.10803119838237762,0.12053816020488739,0.0093581797555089,0.012388108298182487,0.014071375131607056,0.4738909602165222
34170_0049_A_706	0.4198296368122101,0.24258124828338623,0.012188883498311043,0.0035865074023604393,0.017241835594177246,0.08652416616678238
34170_0049_A_707	0.027391519397497177,0.25961899757385254,0.0175777655094862,0.019649920985102654,0.029444586485624313,0.06442899256944656
34170_0049_A_708	0.006163237150758505,0.06532648950815201,0.10879833996295929,0.2072318196296692,0.07695230096578598,0.03377830982208252
34170_0049_A_709	0.00903572328388691,0.048642195761203766,0.1162823736667633,0.22451747953891754,0.09170165657997131,0.04039836674928665
34170_0049_A_710	0.0254022516310215,1.4668368101119995,0.014807181432843208,0.059772077947854996,0.013187261298298836,0.04614588990807533
34170_0050_A_713	0.025722399353981018,0.018841849640011787,0.0009772490011528134,0.013540975749492645,0.031690020114183426,0.023188570514321327
34170_0050_A_714	0.023121684789657593,0.01751607097685337,0.0009009416098706424,0.006313804071396589,0.018662746995687485,0.016032185405492783
34170_0050_A_717	0.012868992984294891,0.04009682312607765,0.002770806197077036,0.007721728645265102,0.010919352062046528,0.015825549140572548
34170_0050_A_718	0.017398759722709656,0.01750723086297512,0.002422533929347992,0.003814336843788624,0.013078916817903519,0.023171614855527878
34170_0050_A_719	0.017372872680425644,0.2846650183200836,0.015031359158456326,0.015248123556375504,0.0061844950541853905,0.04393310844898224
34170_0050_A_720	0.04544911906123161,0.09059908986091614,0.015808720141649246,0.021689418703317642,0.012340443208813667,0.14009252190589905
34170_0050_A_721	0.06901954859495163,1.8606505393981934,0.009080776944756508,0.02878298982977867,0.010786468163132668,0.05570879578590393
34170_0050_A_722	0.010771596804261208,0.052183784544467926,0.006915846839547157,0.04148322343826294,0.025526534765958786,0.02550680935382843
34170_0050_A_723	0.01797274686396122,0.10880082845687866,0.008231820538640022,0.025116585195064545,0.020262164995074272,0.07749287784099579
34170_0050_A_724	0.07929259538650513,0.2624136805534363,0.005427046678960323,0.020953522995114326,0.006078658159822226,0.21352703869342804
34170_0050_A_725	0.015577450394630432,0.09353495389223099,0.004407669883221388,0.02142493799328804,0.015072915703058243,0.0903487578034401
34170_0050_A_726	0.024546347558498383,0.07301510870456696,0.10185295343399048,0.027936793863773346,0.056897275149822235,0.22306105494499207
34170_0050_A_727	0.01255842112004757,0.24248290061950684,0.03841015696525574,0.15512984991073608,0.047864608466625214,0.13385498523712158
34170_0050_A_728	0.005973869934678078,0.03103020042181015,0.7620065212249756,0.1093699187040329,0.047043561935424805,0.07488402724266052
34170_0050_A_729	0.04353443905711174,0.9701294302940369,0.0062109967693686485,0.033188898116350174,0.011708990670740604,0.06308722496032715
34170_0050_A_730	0.04882395267486572,0.20340415835380554,0.009512042626738548,0.07175028324127197,0.005269603803753853,0.06894285976886749
34170_0050_A_731	0.004529316909611225,0.0561797171831131,0.012564778327941895,0.012781890109181404,0.014164462685585022,0.014656156301498413
34170_0050_A_734	0.016268132254481316,0.16094450652599335,0.023951757699251175,0.2898035943508148,0.05651601031422615,0.08822977542877197
34170_0050_A_735	0.21681270003318787,0.345719575881958,0.0224013552069664,0.07800935208797455,0.022737791761755943,0.09875421971082687
34170_0050_A_736	0.0033887112513184547,0.008860752917826176,0.008379240520298481,0.06200859323143959,0.07713334262371063,0.06280068308115005
34170_0050_A_737	0.07442554831504822,0.8480563759803772,0.023872148245573044,0.2320396602153778,0.027294665575027466,0.04758114367723465
34170_0050_A_738	0.005902442149817944,0.06526003032922745,0.0170490350574255,0.06226480007171631,0.011833051219582558,0.060884855687618256
34170_0050_A_741	0.019082210958003998,0.09287460893392563,0.016961880028247833,0.004344327375292778,0.009579643607139587,0.020614750683307648
34170_0050_A_742	0.028477711603045464,0.33612900972366333,0.016560308635234833,0.016492435708642006,0.03575544059276581,0.2577749490737915
34170_0050_A_743	0.002832322847098112,0.025505278259515762,0.24502456188201904,0.07895320653915405,0.10107620060443878,0.11202632635831833
34170_0050_A_744	0.0089955423027277,0.08554448932409286,0.01016092486679554,0.05490419268608093,0.05166270583868027,0.09843264520168304
34170_0050_A_752	0.004873123951256275,0.11421924829483032,0.010700758546590805,0.026451673358678818,0.026535816490650177,0.03556184098124504
34170_0050_A_753	0.004624694585800171,0.03191995248198509,0.027620438486337662,0.05498919636011124,0.03377014026045799,0.25014162063598633
34170_0050_A_755	0.020318642258644104,0.048999302089214325,0.002810209523886442,0.019435029476881027,0.08103792369365692,0.05992867425084114
34170_0050_A_757	0.009912358596920967,0.08242889493703842,0.026016972959041595,0.054842256009578705,0.02899921126663685,0.021514851599931717
34170_0050_A_759	0.011012978851795197,0.04979533702135086,0.08724275231361389,0.07457391172647476,0.05027492344379425,0.09827244281768799
34170_0050_A_760	0.005460401065647602,0.06665873527526855,0.014818117953836918,0.026239663362503052,0.034282706677913666,0.04253644868731499
34170_0050_A_761	0.003833835944533348,0.018549121916294098,0.07329918444156647,0.05600685626268387,0.20652338862419128,0.07802625745534897
34170_0050_A_762	0.004180068615823984,0.015084626153111458,0.05542053282260895,0.03337826579809189,0.1783353090286255,0.09312155097723007
34170_0050_A_765	0.0020997407846152782,0.05660858750343323,0.003409758908674121,0.01152648776769638,0.025235960260033607,0.025552203878760338
34170_0050_A_766	0.0025120475329458714,0.04058283567428589,0.003295077010989189,0.01724271848797798,0.04609178006649017,0.0286589153110981
34170_0050_A_771	0.029841061681509018,0.13780580461025238,0.021801993250846863,0.07987181842327118,0.02194911614060402,0.2920455038547516
34170_0050_A_773	0.023667532950639725,0.03233693540096283,0.011645483784377575,0.020939122885465622,0.5039251446723938,0.01867789216339588
34170_0051_A_776	0.0032296977005898952,0.005686287302523851,0.02501315250992775,0.045830339193344116,0.2679157853126526,0.3095218539237976
34170_0051_A_777	0.0035252696834504604,0.00663062185049057,0.0214815903455019,0.046372152864933014,0.22754797339439392,0.2738983929157257
34170_0051_A_778	0.012083645910024643,0.04035644233226776,0.005724688526242971,0.003912316169589758,0.022582460194826126,0.03282994031906128
34170_0051_A_779	0.004642597399652004,0.02863740548491478,0.017651285976171494,0.029508452862501144,0.16105279326438904,0.1860681176185608
34170_0051_A_780	0.021300213411450386,0.04725777357816696,0.01739763841032982,0.009262495674192905,0.03058852069079876,0.3420950472354889
34170_0051_A_781	0.05890263617038727,0.024464812129735947,0.017932411283254623,0.06617052853107452,0.10971210896968842,0.3518132269382477
34170_0051_A_782	0.02210468426346779,0.07126609981060028,0.03601107373833656,0.06491953879594803,0.03540311008691788,0.14079420268535614
34170_0051_A_783	0.01700686849653721,0.06267762184143066,0.03325892984867096,0.04711143672466278,0.035241223871707916,0.15960811078548431
34170_0051_A_784	0.09252796322107315,1.8175547122955322,0.013944420963525772,0.010160335339605808,0.012351933866739273,0.19415900111198425
34170_0051_A_785	0.013298965990543365,0.03768714517354965,0.007374435663223267,0.06993456929922104,0.058364346623420715,0.03584809601306915
34170_0051_A_786	0.11595429480075836,0.18443000316619873,0.02256074547767639,0.005913221277296543,0.050534315407276154,0.1250390112400055
34170_0052_A_788	0.005331526510417461,0.006072539836168289,0.007011563517153263,0.018921062350273132,0.05040323734283447,0.044342491775751114
34170_0052_A_790	0.030347615480422974,0.025162138044834137,0.013283060863614082,0.021608639508485794,0.047867774963378906,0.020106788724660873
34170_0052_A_792	0.02291726879775524,0.05325751751661301,0.014214463531970978,0.03886542096734047,0.030432015657424927,0.16006803512573242
34170_0052_A_793	0.01754242181777954,0.006373301148414612,0.021346312016248703,0.03593233600258827,0.04322880506515503,0.1273675113916397
34170_0052_A_794	0.09470707923173904,0.2617218792438507,0.10737725347280502,0.05857525393366814,0.030366316437721252,0.8220928907394409
34170_0052_A_795	0.005372267682105303,0.07523822784423828,0.002848750678822398,0.022665351629257202,0.018243655562400818,0.07271796464920044
34170_0052_A_796	0.011715509928762913,0.07408004999160767,0.00473127793520689,0.02267819456756115,0.10128213465213776,0.018695026636123657
34170_0052_A_798	0.04089850187301636,0.34937649965286255,0.007354313973337412,0.023862313479185104,0.020502379164099693,0.0976170152425766
34170_0052_A_799	0.6542659997940063,0.04709611460566521,0.002609403571113944,0.024419289082288742,0.027495939284563065,0.0670211911201477
34170_0052_A_800	0.2646259665489197,0.02600764110684395,0.002605029847472906,0.008782893419265747,0.025424541905522346,0.0570911169052124
34170_0052_A_801	0.030600447207689285,0.03611627221107483,0.019276050850749016,0.04425312951207161,0.03758392110466957,0.5178325772285461
34170_0052_A_802	0.006012823898345232,0.025485534220933914,0.5664016604423523,0.18072938919067383,0.03788279742002487,0.01893983595073223
34170_0052_A_803	0.04380716383457184,0.06163543090224266,0.015783432871103287,0.2898207902908325,0.13062328100204468,0.033379558473825455
34170_0052_A_804	0.0033437958918511868,0.010608303360641003,0.0026797852478921413,0.012997899204492569,0.019335512071847916,0.010503440164029598
34170_0052_A_806	0.02124214358627796,0.05144217610359192,0.00794356781989336,0.17979031801223755,0.0939054936170578,0.05824287235736847
34170_0052_A_807	0.010026294738054276,0.01719130203127861,0.021266203373670578,0.02286173775792122,0.035028450191020966,0.030216854065656662
34170_0053_A_810	0.014967075549066067,0.1573687344789505,0.04615597054362297,0.010528795421123505,0.020897433161735535,0.014200450852513313
34170_0053_A_811	0.0070870486088097095,0.01030536089092493,0.006391989998519421,0.011358818039298058,0.024020593613386154,0.0157039612531662
34170_0053_A_814	0.0015698294155299664,0.017247574403882027,0.3797110319137573,0.047037817537784576,0.3922765552997589,0.026944812387228012
34170_0053_A_815	0.0013374574482440948,0.013043973594903946,0.37757325172424316,0.021487977355718613,0.24365189671516418,0.020816467702388763
34170_0053_A_816	0.011970357969403267,0.09483164548873901,0.0463993065059185,0.028249241411685944,0.02461182326078415,0.07133319973945618
34170_0053_A_818	0.01819121465086937,0.03696565702557564,0.021973855793476105,0.055547576397657394,0.5436710715293884,0.0668107271194458
34170_0053_A_819	0.0033682105131447315,0.009357529692351818,0.03374580293893814,0.04424832761287689,0.06555469334125519,0.03029906377196312
34170_0054_A_822	0.047431327402591705,0.3081463873386383,0.007921431213617325,0.026544924825429916,0.013784129172563553,0.12692219018936157
34170_0054_A_823	0.8399769067764282,0.22458410263061523,0.00832260213792324,0.046362727880477905,0.019043337553739548,0.4726591110229492
34170_0054_A_824	0.12091834098100662,2.132944107055664,0.030445650219917297,0.012649701908230782,0.011894559487700462,0.20713374018669128
34170_0054_A_828	0.005609472747892141,0.02245674654841423,0.5652527809143066,0.1889011561870575,0.4099887013435364,0.15019343793392181
34170_0054_A_829	0.006573103368282318,0.025722533464431763,0.6112843751907349,0.20394766330718994,0.3859544098377228,0.162075012922287
34170_0054_A_832	0.007784170098602772,0.020823189988732338,0.45502346754074097,0.057400964200496674,0.5929179191589355,0.3637818992137909
34170_0054_A_835	0.0074440427124500275,0.07775966823101044,0.40987640619277954,0.3300684094429016,0.1896362453699112,0.10557159036397934
34170_0054_A_838	0.020252225920557976,0.007846200838685036,0.02063876949250698,0.04341386258602142,0.22675162553787231,0.6252549886703491
34170_0054_A_839	0.022209513932466507,0.055679693818092346,0.0337388850748539,0.06223088130354881,0.1460469663143158,0.23336556553840637
34170_0054_A_840	0.01314588077366352,0.05083237588405609,0.015038857236504555,0.015463003888726234,0.07538838684558868,0.10675832629203796
34170_0054_A_843	0.02029632031917572,0.041855283081531525,0.016551580280065536,0.006947546266019344,0.07818123698234558,0.024242838844656944
34170_0054_A_844	0.015330871567130089,0.0313635878264904,0.013613732531666756,0.036520469933748245,0.09987832605838776,0.2075100839138031
34170_0054_A_845	0.1109430268406868,0.10369902849197388,0.006157620809972286,0.01651182770729065,0.03687235713005066,0.04455938935279846
34170_0054_A_846	0.013043465092778206,0.02581806853413582,0.01674792170524597,0.05818267911672592,0.41322797536849976,0.331476628780365
34170_0054_A_847	0.010568879544734955,0.011416779831051826,0.13706250488758087,0.07887544482946396,0.10959663987159729,0.1905803680419922
34170_0054_A_848	0.01722782291471958,0.08509252965450287,0.0359860397875309,0.06856738775968552,0.04171779006719589,0.32798510789871216
34170_0054_A_849	0.009154321625828743,0.0642504096031189,0.05468296259641647,0.007689624093472958,0.030800148844718933,0.01372677180916071
34170_0054_A_853	0.004787000827491283,0.031441062688827515,0.011475752107799053,0.02185816690325737,0.07724160701036453,0.048317596316337585
34170_0054_A_854	0.006130796857178211,0.0234037134796381,0.07982286810874939,0.009680534712970257,0.05497385561466217,0.015553467907011509
34170_0054_A_855	0.01722782291471958,0.08509252965450287,0.0359860397875309,0.06856738775968552,0.04171779006719589,0.32798510789871216
34170_0054_A_856	0.0897747278213501,0.04216556251049042,0.0025120379868894815,0.017189932987093925,0.03912258520722389,0.022315368056297302
34170_0054_A_858	0.025955859571695328,0.005273171700537205,0.0471387580037117,0.043212614953517914,0.3058772385120392,1.0861259698867798
34170_0054_A_862	0.019137432798743248,0.006657351739704609,0.03077426180243492,0.013371717184782028,0.3353448510169983,0.03956204652786255
34170_0054_A_865	0.006671420764178038,0.010341073386371136,0.014118576422333717,0.08469274640083313,0.0637289434671402,0.07049290090799332
34170_0054_A_866	0.12847022712230682,0.02309570461511612,0.008292784914374352,0.022298738360404968,0.9833197593688965,0.20175859332084656
34170_0054_A_870	0.03345610573887825,0.03913963958621025,0.006594864651560783,0.011463269591331482,0.00995863787829876,0.016381755471229553
34170_0055_A_874	0.008285355754196644,0.0039357515051960945,0.010267921723425388,0.04352065548300743,0.3028937876224518,1.6460355520248413
34170_0055_A_875	0.6761146187782288,0.0450739786028862,0.0297088585793972,0.09403282403945923,0.30094584822654724,0.9413084983825684
34170_0055_A_876	0.6983894109725952,0.030712608247995377,0.032243337482213974,0.053275562822818756,0.31324368715286255,0.9515681862831116
34170_0055_A_879	0.0021059243008494377,0.011043734848499298,0.01527266763150692,0.04488645866513252,0.18139410018920898,0.07821054011583328
34170_0055_A_880	0.005107189994305372,0.011386639438569546,0.029416445642709732,0.054487310349941254,0.04108075425028801,0.4855799674987793
34170_0055_A_881	0.006818578578531742,0.012269750237464905,0.009629335254430771,0.2689302861690521,0.14487817883491516,0.060562342405319214
34170_0055_A_884	0.009377759881317616,0.06416620314121246,0.007292790338397026,0.002919628517702222,0.05098039656877518,0.023616744205355644
34170_0055_A_885	0.005539846606552601,0.014731021597981453,0.03805800899863243,0.044925056397914886,0.03866060450673103,0.47109025716781616
34170_0055_A_890	0.057897910475730896,0.029964499175548553,0.009999850764870644,0.017837878316640854,0.5497936010360718,0.09346871823072433
34170_0055_A_891	0.011616755276918411,0.011767683550715446,0.031714655458927155,0.08462851494550705,0.08226883411407471,0.043911997228860855
34170_0055_A_892	0.06445416808128357,0.10650647431612015,0.020951399579644203,0.03225244954228401,0.062485866248607635,0.05881030112504959
34170_0055_A_893	0.03394240140914917,0.024635672569274902,0.01728937029838562,0.03413543105125427,0.35824525356292725,0.04955705255270004
34170_0055_A_894	0.11392776668071747,0.3981766998767853,0.015878796577453613,0.006660225335508585,0.015824804082512856,0.18441593647003174
34170_0055_A_898	0.04232876002788544,0.027988415211439133,0.01220160722732544,0.04551504924893379,0.37053778767585754,0.13026031851768494
34170_0055_A_902	0.016104616224765778,0.03683378919959068,0.9124587774276733,0.10442273318767548,1.7305752038955688,0.2704941928386688
34170_0055_A_903	0.0871351957321167,0.0422196127474308,0.026735415682196617,0.044982802122831345,0.521625816822052,0.055631283670663834
34170_0055_A_910	0.004399333149194717,0.017610184848308563,0.01134201604872942,0.032897621393203735,0.10699038207530975,0.12441127002239227
34170_0055_A_913	0.00652949558570981,0.009031811729073524,0.8798377513885498,0.020658208057284355,1.1702837944030762,0.1305346041917801
34170_0055_A_914	0.04932398349046707,0.01342717558145523,0.019314922392368317,0.016354655846953392,1.3550050258636475,0.06570910662412643
34170_0056_A_916	0.029013514518737793,0.02048676274716854,0.008268737234175205,0.05531906336545944,0.4375612139701843,0.5681686997413635
34170_0056_A_918	0.005837226286530495,0.01490356307476759,0.006179259158670902,0.034608617424964905,0.09542247653007507,0.031068135052919388
34170_0056_A_920	0.019261972978711128,0.022912338376045227,0.01014012098312378,0.8809295892715454,0.17687539756298065,0.191274493932724
34170_0056_A_921	0.019928406924009323,0.026698611676692963,0.014560937881469727,0.7464131712913513,0.16686320304870605,0.16179829835891724
34170_0056_A_924	0.0734100341796875,0.042840808629989624,0.028062671422958374,0.033711981028318405,0.37095364928245544,0.6185740232467651
34170_0056_A_925	0.057389337569475174,0.030916832387447357,0.00938015803694725,0.031821444630622864,0.17121601104736328,0.05051858723163605
34170_0056_A_926	0.08718088269233704,0.0134735107421875,0.0068231504410505295,0.04005517065525055,0.13745754957199097,0.06378991156816483
34170_0056_A_927	0.052372388541698456,0.007056673057377338,0.0037264355923980474,0.01563626155257225,0.0633125975728035,0.04494363069534302
34170_0058_A_934	0.06333059817552567,0.05372707173228264,0.02811809629201889,0.020083319395780563,0.03597741574048996,0.09705710411071777
34170_0058_A_935	0.0031005190685391426,0.013387208804488182,0.05444696545600891,0.025281958281993866,0.027924593538045883,0.04526775702834129
34170_0058_A_937	0.03415684774518013,0.08322194218635559,0.017880333587527275,0.0031994918826967478,0.08741636574268341,0.029825132340192795
34170_0058_A_939	0.005156717728823423,0.013971211388707161,0.009638318791985512,0.004720790311694145,0.18401263654232025,0.039918214082717896
34170_0058_A_940	0.00488692382350564,0.008173318579792976,0.03803979232907295,0.03840354457497597,0.025748617947101593,0.5257101655006409
34170_0059_A_951	0.012343931011855602,0.014722139574587345,0.06171077862381935,0.03416823223233223,0.5008262395858765,0.720080554485321
34170_0059_A_948	0.019586287438869476,0.01029218640178442,0.005093460436910391,0.021951662376523018,0.8518674373626709,0.07579254359006882
34170_0059_A_962	0.09291620552539825,0.09856285154819489,0.006336756981909275,0.014090456068515778,0.028928156942129135,0.11706793308258057
34170_0059_A_965	0.00794148724526167,0.012614516541361809,0.019854668527841568,0.03169894590973854,0.501878559589386,0.09093345701694489
34170_0059_A_966	0.008960675448179245,0.00751691497862339,0.11198107898235321,0.03626523166894913,0.26830655336380005,0.02890196442604065
34170_0060_A_973	0.0375857949256897,0.023631373420357704,0.008840114809572697,0.06419037282466888,0.5151375532150269,0.43434110283851624
34170_0060_A_975	0.0020722858607769012,0.007742778863757849,0.01332211121916771,0.02330663800239563,0.14192308485507965,0.043743111193180084
34170_0060_A_979	0.005183530505746603,0.014253174886107445,0.02668459713459015,0.2017539143562317,0.17647260427474976,0.8928916454315186
34170_0060_A_980	0.029108118265867233,0.07348297536373138,0.05107199773192406,0.33608636260032654,0.9471044540405273,0.19489476084709167
34170_0060_A_987	0.011371385306119919,0.009424403309822083,0.013574672862887383,0.18135839700698853,0.6665422320365906,1.0580118894577026
34170_0060_A_988	0.029644997790455818,0.02726464718580246,0.0014936602674424648,0.019600646570324898,0.16214710474014282,0.06189705431461334
34170_0060_A_989	0.008195234462618828,0.011822594329714775,0.02142968401312828,0.08169826865196228,0.7679821252822876,0.6528379917144775
34170_0060_A_990	0.010429555550217628,0.009699082002043724,0.025549329817295074,0.09449578821659088,0.9281132221221924,0.9493598341941833
34170_0060_A_991	0.01075360644608736,0.033830009400844574,0.01247459463775158,0.09676690399646759,0.16491782665252686,0.04015377536416054
34170_0060_A_992	0.013809937983751297,0.017614074051380157,0.017639443278312683,0.0973554477095604,0.34855812788009644,0.07434122264385223
34170_0060_A_993	0.005848821718245745,0.01676083169877529,0.031203553080558777,0.13086070120334625,0.16693662106990814,0.11642640084028244
34170_0060_A_997	0.019837597385048866,0.01022165734320879,0.032802220433950424,0.030887078493833542,0.6079453229904175,1.7063863277435303
34170_0060_A_998	0.06360171735286713,0.010215586982667446,0.07989197969436646,0.03736621513962746,2.116095781326294,1.6368026733398438
34170_0060_A_999	0.008764713071286678,0.013981419615447521,0.13501864671707153,0.042752496898174286,1.1004341840744019,0.4063829779624939
34170_0060_A_1000	0.00498210359364748,0.009377282112836838,0.03471894562244415,0.08131840080022812,0.08825885504484177,0.33258652687072754
34170_0060_A_1001	0.0043135578744113445,0.008935214951634407,0.027889735996723175,0.06762354075908661,0.11484155058860779,0.4007876515388489
34170_0060_A_1002	0.0067555904388427734,0.016376907005906105,0.033283039927482605,0.19451802968978882,0.08304181694984436,0.14048093557357788
34170_0060_A_1003	0.004138917196542025,0.009607357904314995,0.033941566944122314,0.068809874355793,0.1119016706943512,0.18790264427661896
34170_0061_A_1005	0.026729539036750793,0.014804083853960037,0.006410819478332996,0.010834704153239727,0.13058076798915863,0.10449600219726562
34170_0061_A_1007	0.06459928303956985,0.017285343259572983,0.005749054253101349,0.023379884660243988,0.09494605660438538,0.11252820491790771
34170_0061_A_1008	0.0449417307972908,0.011647656559944153,0.0017033452168107033,0.005237226374447346,0.03700166195631027,0.0634935200214386
34170_0061_A_1009	0.6278460621833801,0.07092681527137756,0.0016541013028472662,0.01085305493324995,0.08073017001152039,0.05152665078639984
34170_0061_A_1010	0.023968033492565155,0.054706502705812454,0.025236546993255615,0.06060318276286125,0.27756890654563904,0.08289012312889099
34170_0062_A_1012	0.05753522366285324,0.015718240290880203,0.016253072768449783,0.017964843660593033,0.7368056178092957,0.2362149953842163
34170_0062_A_1013	0.034265708178281784,0.012346258386969566,0.0017457292415201664,0.011570969596505165,0.39546480774879456,0.057641930878162384
34170_0062_A_1014	0.060293279588222504,0.007701728492975235,0.0041832090355455875,0.018617361783981323,0.3343467116355896,0.27314117550849915
34170_0062_A_1015	0.07287611067295074,0.011296482756733894,0.0034422865137457848,0.030905423685908318,0.3396473228931427,0.26267415285110474
34170_0062_A_1016	0.013490207493305206,0.013254348188638687,0.023683156818151474,0.020447243005037308,0.12380470335483551,0.3378307521343231
34170_0062_A_1017	0.018358908593654633,0.07539590448141098,0.014439916238188744,0.07343491166830063,0.16892878711223602,0.34185200929641724
34170_0062_A_1018	0.12929318845272064,0.05027341470122337,0.021517399698495865,0.023953694850206375,0.042283155024051666,0.08215250074863434
34170_0062_A_1019	0.1247653216123581,0.03745098412036896,0.019691068679094315,0.021816518157720566,0.04049568623304367,0.10207831859588623
34170_0062_A_1020	0.0038028142880648375,0.011408657766878605,0.06232328712940216,0.012855209410190582,0.14629346132278442,0.0431874617934227
34170_0063_A_1024	0.04782246798276901,0.025675708428025246,0.061914198100566864,0.019434235990047455,0.8643653392791748,0.07280184328556061
