id	emotion
34896_0035_A_283	0.9454141855239868,0.528515636920929,0.028944268822669983,0.014179641380906105,0.06483352184295654,0.25626900792121887
34896_0035_A_284	0.9772047996520996,0.5621824264526367,0.0320734940469265,0.01320020854473114,0.07055475562810898,0.18731452524662018
34896_0035_A_285	0.03000754490494728,0.23633897304534912,0.029799235984683037,0.18855062127113342,0.0230247899889946,0.4074057936668396
34896_0035_A_286	0.05127428472042084,0.11303949356079102,0.008890633471310139,0.13736678659915924,0.05458416789770126,0.6812344193458557
34896_0035_A_287	0.00764388358220458,0.09655775129795074,0.035759516060352325,0.41623300313949585,0.014319618232548237,0.08820157498121262
34896_0035_A_288	0.00869323406368494,0.22679725289344788,0.04369056224822998,0.7536972761154175,0.017001330852508545,0.09737488627433777
34896_0035_A_289	0.017357228323817253,0.0196063369512558,0.029378609731793404,0.3220488131046295,0.04773980379104614,1.1660265922546387
34896_0035_A_290	0.02819455973803997,0.04484420269727707,0.03199698030948639,0.51842200756073,0.06710577756166458,0.9418593645095825
34896_0035_A_291	0.02425762452185154,0.02702827751636505,0.008032575249671936,0.030505919829010963,0.049633875489234924,0.2491644322872162
34896_0038_A_300	0.029578087851405144,0.16754433512687683,0.006107708439230919,0.02347021922469139,0.017948195338249207,0.04593814164400101
34896_0038_A_301	0.020603878423571587,0.11102845519781113,0.013641968369483948,0.06139729171991348,0.09395071864128113,0.7603392601013184
34896_0039_A_302	0.017005475237965584,0.11000619828701019,0.038166578859090805,0.007858691737055779,0.01624036766588688,0.011912249028682709
34896_0040_A_303	0.003043821780011058,0.011337339878082275,0.012719228863716125,0.07497474551200867,0.06923965364694595,0.03923295438289642
34896_0041_A_305	0.006935291923582554,0.042846787720918655,0.06888912618160248,0.047218624502420425,0.0703161433339119,0.06716279685497284
34896_0041_A_306	0.010954810306429863,0.1435793787240982,0.012138016521930695,0.019249537959694862,0.009605519473552704,0.028314096853137016
34896_0041_A_307	0.03464096039533615,0.1281454712152481,0.23000255227088928,0.009961755946278572,0.02081243507564068,0.24219641089439392
34896_0041_A_308	0.0990331619977951,0.023750318214297295,0.17457681894302368,0.028623368591070175,0.6529211401939392,0.9535498023033142
34896_0041_A_309	0.04926842451095581,0.03556554764509201,0.0770750343799591,0.10317404568195343,0.2556834816932678,0.8777115345001221
34896_0041_A_310	0.04926842451095581,0.03556554764509201,0.0770750343799591,0.10317404568195343,0.2556834816932678,0.8777115345001221
34896_0041_A_311	0.04926842451095581,0.03556554764509201,0.0770750343799591,0.10317404568195343,0.2556834816932678,0.8777115345001221
34896_0041_A_312	0.03268144652247429,0.02792828343808651,0.057220108807086945,0.206440269947052,0.541161298751831,0.25362035632133484
34896_0041_A_313	0.012321881018579006,0.09536784887313843,0.029048044234514236,0.08464483916759491,0.059630297124385834,0.015652712434530258
34896_0041_A_314	0.0034944922663271427,0.060559820383787155,0.025531593710184097,0.032689861953258514,0.04166654497385025,0.007476127706468105
34896_0041_A_315	0.0029443991370499134,0.04315073788166046,0.025549691170454025,0.029301609843969345,0.03509531542658806,0.006051201838999987
34896_0041_A_316	0.004842629190534353,0.035355616360902786,0.2087024748325348,0.15517418086528778,0.12263812869787216,0.07693455368280411
34896_0041_A_317	0.032059960067272186,0.016868624836206436,0.04660995677113533,0.24341246485710144,0.7919960021972656,0.3343465328216553
34896_0041_A_319	0.0286223404109478,0.0437566339969635,0.2073865532875061,0.07177694886922836,0.5218288898468018,0.9309111833572388
34896_0041_A_320	0.0286223404109478,0.0437566339969635,0.2073865532875061,0.07177694886922836,0.5218288898468018,0.9309111833572388
34896_0041_A_321	0.0286223404109478,0.0437566339969635,0.2073865532875061,0.07177694886922836,0.5218288898468018,0.9309111833572388
34896_0041_A_322	0.031244147568941116,0.25096800923347473,0.016937874257564545,0.09414324164390564,0.10049186646938324,0.06608397513628006
34896_0041_A_323	0.021660534664988518,0.03114037588238716,0.1417812705039978,0.3951336741447449,0.4634287357330322,0.6852181553840637
34896_0041_A_324	0.009812401607632637,0.017006175592541695,0.15067587792873383,0.13154786825180054,0.20511527359485626,0.5234299898147583
34896_0041_A_325	0.025448616594076157,0.01906641386449337,0.2887722849845886,0.0479687936604023,0.6796066761016846,0.8400415182113647
34896_0041_A_326	0.0060794963501393795,0.02021157741546631,0.11139750480651855,0.07432076334953308,0.0637601912021637,0.21168282628059387
34896_0042_A_327	0.011732756160199642,0.02733238786458969,0.011065125465393066,0.08036664128303528,0.01747204177081585,0.09568828344345093
34896_0035_A_282	0.01379559189081192,0.011737991124391556,0.013855529017746449,0.197040855884552,0.026964085176587105,0.80418860912323
34896_0042_A_328	0.01356140524148941,0.028739862143993378,0.0111527219414711,0.04740928113460541,0.013732310384511948,0.07112792134284973
34896_0042_A_329	0.01488613523542881,0.032251473516225815,0.015554258599877357,0.04683579504489899,0.016469378024339676,0.08864902704954147
34896_0042_A_330	0.034464091062545776,0.0436859056353569,0.031117025762796402,0.02219117060303688,0.010723724029958248,0.18458600342273712
34896_0042_A_331	1.787119746208191,0.40585023164749146,0.048871614038944244,0.013128155842423439,0.024710457772016525,0.14894616603851318
34896_0042_A_332	1.584912657737732,0.24538150429725647,0.02349788323044777,0.011288500390946865,0.01417522132396698,0.10754603147506714
34896_0042_A_333	0.03945112228393555,0.19109071791172028,0.0032653040252625942,0.03025956079363823,0.011124331504106522,0.09030173718929291
34896_0042_A_334	0.07037492841482162,0.043429046869277954,0.04753691330552101,0.018179412931203842,0.06333622336387634,0.2253859043121338
34896_0042_A_335	0.02627040445804596,0.19625012576580048,0.007247553206980228,0.02509508840739727,0.01941296085715294,0.352084219455719
34896_0042_A_336	0.20816244184970856,0.020567651838064194,0.020886221900582314,0.056505076587200165,0.11244222521781921,0.6374285221099854
34896_0042_A_337	0.042457159608602524,0.005906128324568272,0.013929061591625214,0.03453630954027176,0.15117411315441132,0.7850360870361328
34896_0042_A_339	0.030406098812818527,0.023301906883716583,0.0056371865794062614,0.05286366492509842,0.04613497480750084,0.09550302475690842
34896_0042_A_340	0.08460507541894913,0.0399232842028141,0.01028924249112606,0.010662774555385113,0.03733689337968826,0.04852777719497681
34896_0042_A_341	0.01786797121167183,0.02535344287753105,0.07114522904157639,0.03199474513530731,0.020025651901960373,0.2095092236995697
34896_0042_A_342	0.016249673441052437,0.02742682211101055,0.06296214461326599,0.05524732545018196,0.017626361921429634,0.18065784871578217
34896_0042_A_343	0.01686006970703602,0.021873382851481438,0.01777678355574608,1.1624879837036133,0.017813418060541153,0.29004716873168945
34896_0042_A_344	0.0169219933450222,0.016244716942310333,0.014327910728752613,0.5489901900291443,0.011719072237610817,0.19924384355545044
34896_0042_A_348	1.0098925828933716,0.11313168704509735,0.010120933875441551,0.04982341080904007,0.0177196953445673,0.3735792636871338
34896_0042_A_349	0.9093157052993774,0.11465893685817719,0.009800531901419163,0.05658794194459915,0.018363896757364273,0.33818355202674866
34896_0042_A_350	0.013805992901325226,0.014827163890004158,0.10465914011001587,0.01840248890221119,0.037455957382917404,0.31228819489479065
34896_0042_A_351	0.008958830498158932,0.005368088372051716,0.02570502832531929,0.007916188798844814,0.016541199758648872,0.10708492994308472
34896_0043_A_353	0.04905194044113159,0.07235858589410782,0.033374302089214325,0.014595670625567436,0.05293954163789749,0.12093671411275864
34896_0043_A_354	0.030627524480223656,0.06055840104818344,0.022771235555410385,0.012235507369041443,0.02846645750105381,0.0676523894071579
34896_0043_A_355	0.011058345437049866,0.009462594985961914,0.04404401034116745,0.008415344171226025,0.11779899895191193,0.0609947144985199
34896_0043_A_356	0.021683648228645325,0.012319282628595829,0.017984675243496895,0.005635370500385761,0.07001380622386932,0.28923943638801575
34896_0043_A_357	0.003612153697758913,0.027467697858810425,0.12682056427001953,0.5606703758239746,0.04350957274436951,0.024098994210362434
34896_0043_A_358	0.003014061599969864,0.022970085963606834,0.010966588743031025,0.05093448609113693,0.008680583909153938,0.021638941019773483
34896_0043_A_359	0.0022712768986821175,0.019209180027246475,0.015030624344944954,0.05857020616531372,0.009981191717088223,0.03197641298174858
34896_0043_A_360	0.047247905284166336,0.038172490894794464,0.008586425334215164,0.03823770582675934,0.10638511180877686,0.5294625163078308
34896_0043_A_361	0.0035173615906387568,0.03363819792866707,0.7680002450942993,0.1623269021511078,0.055503398180007935,0.09370855242013931
34896_0043_A_362	0.039893411099910736,0.02002795785665512,0.009345710277557373,0.20336773991584778,0.10477498173713684,0.8677856922149658
34896_0043_A_363	0.028505999594926834,0.014001002535223961,0.006225987337529659,0.07207215577363968,0.06322059035301208,0.4373009204864502
34896_0043_A_364	0.03969835862517357,0.43228331208229065,0.11941519379615784,0.020386740565299988,0.03151426836848259,0.09401772916316986
34896_0043_A_365	0.0315348282456398,0.01183117926120758,0.012090437114238739,0.20122882723808289,0.10571525990962982,0.2725850045681
34896_0043_A_366	0.03969060629606247,0.11233016848564148,0.005054524168372154,0.07492150366306305,0.010160977020859718,0.14170090854167938
34896_0043_A_367	0.20931175351142883,0.08361002057790756,0.008318784646689892,0.015920326113700867,0.015663964673876762,0.3468310236930847
34896_0043_A_368	0.015206541866064072,0.04848221689462662,0.14496296644210815,0.060926973819732666,0.03153635561466217,0.39610302448272705
34896_0043_A_369	0.002961197169497609,0.039291009306907654,0.005977563560009003,0.2084587812423706,0.029982328414916992,0.19014336168766022
34896_0043_A_370	0.005496091675013304,0.029786396771669388,0.08601444214582443,0.03693144768476486,0.052173200994729996,0.41827109456062317
34896_0043_A_371	0.024074018001556396,0.03462352603673935,0.11249946802854538,0.02305927686393261,0.06973756849765778,0.8419135808944702
34896_0044_A_372	0.36257821321487427,0.1550738364458084,0.02023942582309246,0.0036399539094418287,0.04275818541646004,0.18941640853881836
34896_0044_A_374	0.009763194248080254,0.011021029204130173,0.0067510600201785564,0.11745049059391022,0.11953632533550262,0.4653834104537964
34896_0044_A_376	0.07946336269378662,0.12376430630683899,0.015242809429764748,0.02997380867600441,0.037094730883836746,0.11178568005561829
34896_0044_A_378	0.03444952517747879,0.10184036940336227,0.020026884973049164,0.005860127974301577,0.008525348268449306,0.03413090109825134
34896_0044_A_379	0.024056430906057358,0.09696303308010101,0.015790458768606186,0.005458059720695019,0.0071743628941476345,0.031152285635471344
34896_0044_A_380	0.02935861423611641,0.10130578279495239,0.016231857240200043,0.006274286191910505,0.008169358596205711,0.029826078563928604
34896_0044_A_381	0.02956603839993477,0.08277353644371033,0.015005907043814659,0.006039679981768131,0.007509513758122921,0.040915295481681824
34896_0045_A_382	0.05558103322982788,0.021276487037539482,0.05314505845308304,0.014798950403928757,0.014428929425776005,0.13629326224327087
34896_0045_A_383	0.014734117314219475,0.028390981256961823,0.022597692906856537,0.008831242099404335,0.006943002808839083,0.05626968294382095
34896_0045_A_384	0.016382461413741112,0.019017737358808517,0.023999422788619995,0.0074227298609912395,0.013512496836483479,0.1758912056684494
34896_0046_A_385	0.014987612143158913,0.03481319919228554,0.4122709035873413,0.04622180387377739,0.06785382330417633,0.22683224081993103
34896_0046_A_386	0.013284686952829361,0.04085860773921013,0.18558058142662048,0.06202072650194168,0.04647521302103996,0.16060474514961243
34896_0047_A_387	0.35447338223457336,0.11329862475395203,0.010147659108042717,0.004986094310879707,0.011201522313058376,0.049507878720760345
34896_0047_A_388	0.13209809362888336,0.10044929385185242,0.010749408043920994,0.005805885419249535,0.01715376228094101,0.0421137735247612
34896_0047_A_389	0.3049916625022888,0.12734638154506683,0.00859171524643898,0.0071944138035178185,0.011034369468688965,0.04262080788612366
34896_0047_A_390	0.0036880262196063995,0.04626790061593056,0.025627736002206802,0.056525588035583496,0.017536301165819168,0.03304868936538696
34896_0047_A_391	0.005300355143845081,0.08437906205654144,0.03671462833881378,0.12375795096158981,0.026204796507954597,0.04599124193191528
34896_0047_A_392	0.007017028518021107,0.052857622504234314,0.011348789557814598,0.04794010519981384,0.07131825387477875,0.03982119262218475
34896_0047_A_393	0.002952372655272484,0.017415231093764305,0.014415658079087734,0.040634483098983765,0.06696175038814545,0.07401406764984131
34896_0047_A_394	0.00438400823622942,0.03779765963554382,0.011239737272262573,0.041532836854457855,0.04236757755279541,0.09247660636901855
34896_0047_A_395	0.10931769758462906,0.08124705404043198,0.0492292083799839,0.020077230408787727,0.09782005101442337,0.3259272873401642
34896_0047_A_396	0.1033688634634018,0.09065662324428558,0.03792764991521835,0.016484154388308525,0.06422770768404007,0.2733963429927826
34896_0047_A_397	0.05258246511220932,0.14027029275894165,0.019190950319170952,0.009976306930184364,0.031147431582212448,0.06613060086965561
34896_0047_A_398	0.01412290520966053,0.04405524954199791,0.06932999193668365,0.08409897983074188,0.03720300272107124,0.30078768730163574
34896_0047_A_399	0.0029901692178100348,0.009305642917752266,0.006554888561367989,0.06302881240844727,0.010257992893457413,0.03283890709280968
34896_0047_A_400	0.0027388627640902996,0.0068535106256604195,0.007445933762937784,0.025415431708097458,0.012441063299775124,0.04011533036828041
34896_0047_A_401	0.005107836797833443,0.10024596750736237,0.069186270236969,0.023648550733923912,0.07667670398950577,0.11552335321903229
34896_0047_A_402	0.005771213211119175,0.012986088171601295,0.11683374643325806,0.01261350978165865,0.0389779694378376,0.08537671715021133
34896_0047_A_403	0.005975395906716585,0.011083518154919147,0.07211761176586151,0.006839251145720482,0.02606210857629776,0.07395365834236145
34896_0047_A_404	0.012300191447138786,0.036548156291246414,0.04995092749595642,0.008976309560239315,0.05022565275430679,0.1932021677494049
34896_0047_A_405	0.09975096583366394,0.048141710460186005,0.011391470208764076,0.012099059298634529,0.020438335835933685,0.03647762909531593
34896_0047_A_406	0.022343933582305908,0.019337773323059082,0.009297172538936138,0.9728884696960449,0.05577334016561508,0.048044051975011826
34896_0047_A_407	0.020786060020327568,0.09968637675046921,0.11280801892280579,0.01990814134478569,0.05041385069489479,0.3510642647743225
34896_0047_A_408	0.02501135692000389,0.018518678843975067,0.013595030643045902,0.1302303969860077,0.08117356896400452,0.4735684096813202
34896_0047_A_409	0.015417508780956268,0.054043594747781754,0.1625446379184723,0.10701832920312881,0.035729557275772095,0.5135185718536377
34896_0047_A_410	0.05910928547382355,0.5440811514854431,0.162084698677063,0.03966955095529556,0.09893768280744553,0.3069545328617096
34896_0047_A_411	0.05032772570848465,0.3820801377296448,0.18903231620788574,0.03639949858188629,0.1447705775499344,0.40300557017326355
34896_0047_A_412	0.00772838992998004,0.029296327382326126,0.011762501671910286,0.07696826010942459,0.07303361594676971,0.15869027376174927
34896_0047_A_413	0.011376317590475082,0.039231110364198685,0.05908409506082535,0.022666726261377335,0.012983320280909538,0.04884959012269974
34896_0047_A_414	0.0019741319119930267,0.011348390951752663,0.013293733820319176,0.017481427639722824,0.017356349155306816,0.049703843891620636
34896_0047_A_415	0.009952042251825333,0.0615554004907608,0.013972869142889977,0.018152371048927307,0.018139315769076347,0.15759460628032684
34896_0047_A_416	0.01052341889590025,0.05004681274294853,0.05702781677246094,0.18833115696907043,0.12126776576042175,0.1120835468173027
34896_0047_A_417	0.024046890437602997,0.042917415499687195,0.002905621426180005,0.15730369091033936,0.06844896078109741,0.5231086015701294
34896_0047_A_418	0.0040322416462004185,0.0052760690450668335,0.030223645269870758,0.03261516988277435,0.06443093717098236,0.49252843856811523
34896_0047_A_419	0.003957716748118401,0.02592235989868641,0.049641259014606476,0.7437984347343445,0.07395229488611221,0.10913114994764328
34896_0047_A_420	0.010230744257569313,0.026093974709510803,0.008737070485949516,0.01293980609625578,0.026223905384540558,0.08866961300373077
34896_0048_A_421	0.08290047943592072,0.042947158217430115,0.014684701338410378,0.005169914104044437,0.1090129166841507,0.05988001823425293
34896_0048_A_422	0.09479574859142303,0.03856511041522026,0.011722881346940994,0.003609276842325926,0.09142301231622696,0.04911854490637779
34896_0048_A_423	0.18252618610858917,1.691379189491272,0.05237499251961708,0.02551562525331974,0.14544130861759186,0.0888291448354721
34896_0049_A_425	0.0043397643603384495,0.012572776526212692,0.005663602612912655,0.00806683674454689,0.02098826691508293,0.08171188831329346
34896_0049_A_426	0.003160024294629693,0.007590893190354109,0.006618427578359842,0.0046175336465239525,0.017323894426226616,0.10799942910671234
34896_0049_A_427	0.15515334904193878,0.35587114095687866,1.2110426425933838,0.012523625046014786,0.14974457025527954,0.158911794424057
34896_0049_A_428	0.20836159586906433,0.40079399943351746,0.057335156947374344,0.00996473990380764,0.02090950682759285,0.13664793968200684
34896_0049_A_429	0.08495206385850906,0.6477823257446289,0.014983873814344406,0.02745312824845314,0.00913403369486332,0.0606391504406929
34896_0049_A_430	0.037046387791633606,0.047147028148174286,0.07636337727308273,0.04900941997766495,1.1414415836334229,0.7093064785003662
34896_0049_A_431	0.032766226679086685,0.04953811317682266,0.07416306436061859,0.029130682349205017,0.4104822278022766,0.9732041358947754
34896_0049_A_432	0.0033059134148061275,0.01873023808002472,0.15956446528434753,0.12427298724651337,0.03303543105721474,0.2547018527984619
34896_0049_A_433	0.003105267882347107,0.017801010981202126,0.13370224833488464,0.086797334253788,0.02348102442920208,0.17163103818893433
34896_0049_A_434	0.19704271852970123,0.012880906462669373,0.030361482873558998,0.004335425328463316,0.015324234031140804,0.48497939109802246
34896_0049_A_435	0.19439396262168884,0.015554580837488174,0.04923374950885773,0.007550829090178013,0.02666119858622551,1.4250415563583374
34896_0049_A_436	0.025222672149538994,0.019903095439076424,0.002806666772812605,0.03405122086405754,0.027413036674261093,0.2778768539428711
34896_0049_A_437	0.015315750613808632,0.018238520249724388,0.002520379377529025,0.03429495543241501,0.021231094375252724,0.23819851875305176
34896_0049_A_438	1.4972569942474365,0.20332539081573486,0.059171684086322784,0.05379897356033325,0.07671631872653961,0.4802367687225342
34896_0051_A_441	0.15087413787841797,0.044793300330638885,0.026333307847380638,0.0059497905895113945,0.13554972410202026,0.1229913979768753
34896_0051_A_442	0.14416785538196564,0.04579819738864899,0.03921680152416229,0.005926033481955528,0.4040854275226593,0.1433543860912323
34896_0051_A_443	0.006922646425664425,0.0680638998746872,0.009730049408972263,0.06461043655872345,0.08624758571386337,0.08473201841115952
34896_0051_A_444	0.0036248532123863697,0.014175981283187866,0.05348338931798935,0.014280427247285843,0.023948006331920624,0.031032323837280273
34896_0051_A_445	0.026736322790384293,0.0674225389957428,0.036598995327949524,0.14245790243148804,0.5119656324386597,0.14056774973869324
34896_0051_A_446	0.003462008899077773,0.03158856928348541,0.4910924434661865,0.15204167366027832,0.04855483025312424,0.10393336415290833
34896_0051_A_447	0.010944901034235954,0.02005293034017086,0.023344017565250397,0.0557980015873909,0.04361436143517494,0.28760185837745667
34896_0051_A_448	0.011885387822985649,0.03750533610582352,0.026887916028499603,0.11579100787639618,0.05490361154079437,0.3207261264324188
34896_0051_A_449	0.010801197960972786,0.03260190039873123,0.355503648519516,0.07420231401920319,0.08499608188867569,0.3215063810348511
34896_0051_A_450	0.012282849289476871,0.06794145703315735,0.03659466654062271,0.1633952260017395,0.15152086317539215,0.20649106800556183
34896_0051_A_451	0.004824753850698471,0.01238834299147129,0.0852368175983429,0.06945519894361496,0.024965662509202957,0.19940146803855896
34896_0051_A_452	0.010802661068737507,0.012608581222593784,0.021703768521547318,0.38200658559799194,0.6972837448120117,0.19995103776454926
34896_0051_A_453	0.013806366361677647,0.01197346206754446,0.026349803432822227,0.33525630831718445,1.2533968687057495,0.1983426809310913
34896_0051_A_455	0.019343243911862373,0.07807479798793793,0.04949427396059036,0.7223820090293884,0.21158218383789062,1.6280689239501953
34896_0051_A_457	0.03571658208966255,0.009428874589502811,0.058529049158096313,0.2125992476940155,0.9248791933059692,0.44215062260627747
34896_0051_A_458	0.046355895698070526,0.010834353975951672,0.05367758125066757,0.1824910193681717,1.3331222534179688,0.44789019227027893
34896_0051_A_459	0.02489202283322811,0.03230729326605797,0.23559334874153137,0.06673319637775421,0.7266581654548645,0.19927337765693665
34896_0051_A_460	0.01695980131626129,0.0307074636220932,0.1556415557861328,0.05072840303182602,0.3457818925380707,0.10202915221452713
34896_0051_A_461	0.050531305372714996,0.04668927192687988,0.008337670937180519,0.043395671993494034,0.09175218641757965,0.2113189697265625
34896_0051_A_462	0.05235116556286812,0.05802035331726074,0.010784424841403961,0.046509262174367905,0.08903264999389648,0.2374626249074936
34896_0051_A_463	0.1105266660451889,0.06751460582017899,0.005276534706354141,0.020434193313121796,0.05935593321919441,0.23607280850410461
34896_0051_A_464	0.006026886403560638,0.054331593215465546,0.5150993466377258,0.143574059009552,0.04830364137887955,0.05581284686923027
34896_0051_A_465	0.005581536330282688,0.012619064189493656,0.012009130790829659,0.26431193947792053,0.12656858563423157,0.25446611642837524
34896_0051_A_466	0.00781793612986803,0.04044631868600845,0.25901901721954346,0.3211589455604553,0.10483033955097198,0.19133256375789642
34896_0051_A_467	0.006593541242182255,0.030343618243932724,0.21255096793174744,0.28389978408813477,0.09674730151891708,0.16454409062862396
34896_0051_A_468	0.014015176333487034,0.008324217051267624,0.021942880004644394,0.25792059302330017,0.3076557517051697,0.4861898422241211
34896_0051_A_469	0.016182519495487213,0.010811502113938332,0.01276051439344883,0.27566292881965637,0.3222705125808716,1.1299190521240234
34896_0051_A_470	0.02748192846775055,0.015352537855505943,0.03054225444793701,0.2772262990474701,0.3042057454586029,0.5102381110191345
34896_0051_A_471	0.36979448795318604,0.04754070192575455,0.0021759718656539917,0.014982827939093113,0.022296447306871414,0.2504230737686157
34896_0051_A_472	0.014937409199774265,0.006211248226463795,0.03626693785190582,0.05459747090935707,0.11975949257612228,0.46837860345840454
34896_0051_A_473	0.0209817998111248,0.018160976469516754,0.034987036138772964,0.06825004518032074,0.18726679682731628,0.38136667013168335
34896_0051_A_474	0.019979625940322876,0.01638806425035,0.028209879994392395,0.06225263327360153,0.21980959177017212,0.44313228130340576
34896_0051_A_475	0.004049299284815788,0.008273015730082989,0.06432351469993591,0.028029274195432663,0.04441948980093002,0.47366032004356384
34896_0051_A_476	0.012052154168486595,0.024338599294424057,0.058302558958530426,0.23507776856422424,0.40534552931785583,0.3432259261608124
34896_0051_A_477	0.01514721941202879,0.03005153313279152,0.061787836253643036,0.21334025263786316,0.6039916276931763,0.25945189595222473
34896_0051_A_478	0.017592653632164,0.03078383207321167,0.017036546021699905,0.472440242767334,0.17709091305732727,0.2539117932319641
34896_0052_A_479	0.012319820001721382,0.006821803282946348,0.03260737657546997,0.007275300100445747,0.08000973612070084,0.04225882887840271
34896_0052_A_480	0.005627364385873079,0.011068222112953663,0.022371213883161545,0.006199678871780634,0.07797443866729736,0.03475180268287659
34896_0052_A_481	0.006396675482392311,0.01126131322234869,0.022322140634059906,0.0074728927575051785,0.08026233315467834,0.035790566354990005
34896_0052_A_482	0.007450812496244907,0.007519311271607876,0.02381965145468712,0.005671694874763489,0.05435760319232941,0.028357796370983124
34896_0052_A_483	0.008307384327054024,0.03727295249700546,0.023832984268665314,0.021330326795578003,0.03373723104596138,0.25724494457244873
34896_0053_A_484	0.02618328109383583,0.012882331386208534,0.012661496177315712,0.014795017428696156,0.0898604467511177,0.1253536492586136
34896_0054_A_485	0.18055491149425507,0.11114491522312164,0.013394135981798172,0.006267590448260307,0.026426706463098526,0.10097616165876389
34896_0054_A_487	0.13583111763000488,0.048087261617183685,0.007697329856455326,0.032228462398052216,0.07545986771583557,1.1631553173065186
34896_0054_A_488	0.0746302381157875,0.32573971152305603,0.6779028177261353,0.14693762362003326,0.09608286619186401,0.3853006362915039
34896_0055_A_489	0.07107928395271301,0.035257935523986816,0.028944402933120728,0.008885182440280914,0.009107030928134918,0.18312163650989532
34896_0055_A_490	0.06370452046394348,0.03161697834730148,0.026879798620939255,0.0074516236782073975,0.008090556599199772,0.17512305080890656
34896_0055_A_491	0.022679481655359268,0.020069140940904617,0.07025911659002304,0.013246290385723114,0.06682038307189941,0.3961959779262543
34896_0056_A_492	0.11941304802894592,0.08255547285079956,0.039393097162246704,0.008255328983068466,0.02138252928853035,0.1558462381362915
34896_0056_A_493	0.17520040273666382,0.08593423664569855,0.04030182585120201,0.00704412255436182,0.01712631992995739,0.17545074224472046
34896_0058_A_495	0.005954197607934475,0.002745740581303835,0.0214606411755085,0.07694713771343231,0.13702888786792755,0.6113525629043579
34896_0058_A_496	0.0048348549753427505,0.003036839421838522,0.01158163696527481,0.04118628427386284,0.06388448178768158,0.14799824357032776
34896_0058_A_497	0.00931996013969183,0.038308657705783844,0.02729089930653572,0.020934700965881348,0.022405777126550674,0.03792803734540939
34896_0058_A_498	0.010771356523036957,0.05244475230574608,0.031061671674251556,0.026762794703245163,0.02316480502486229,0.03887291997671127
34896_0058_A_499	0.011130500584840775,0.041807979345321655,0.08271635323762894,0.008164411410689354,0.023669829592108727,0.13099052011966705
34896_0059_A_500	0.0027285635005682707,0.01438261941075325,0.008627054281532764,0.023004362359642982,0.02005843073129654,0.00927107222378254
34896_0059_A_501	0.05743200704455376,0.19028650224208832,0.07022842019796371,0.02346537820994854,0.08408600091934204,0.5824810862541199
34896_0059_A_502	0.015157937072217464,0.10404911637306213,2.138462543487549,0.040780771523714066,0.2670648992061615,0.08593977242708206
34896_0059_A_503	0.006764797959476709,0.06391724199056625,1.1309832334518433,0.0248865969479084,0.11578816920518875,0.056760042905807495
34896_0059_A_504	0.015493011102080345,0.1315443217754364,0.5505309700965881,0.06055239588022232,0.3085041344165802,0.3698604106903076
34896_0059_A_505	0.026907745748758316,0.03874589875340462,0.27202358841896057,0.04305081069469452,0.3594391942024231,1.479709267616272
34896_0059_A_506	0.009269755333662033,0.010298057459294796,0.0641225203871727,0.04813174903392792,0.2034391462802887,0.4685192406177521
34896_0059_A_507	0.005607841536402702,0.014664974994957447,0.04483892023563385,0.036120664328336716,0.1869669109582901,0.17341113090515137
34896_0060_A_508	0.005033969879150391,0.05763862654566765,0.14212143421173096,0.04930946230888367,0.16244691610336304,0.2570642828941345
34896_0061_A_509	0.02540237084031105,0.06569506227970123,0.17989322543144226,0.04337218403816223,0.28530508279800415,0.5071901679039001
34896_0062_A_510	0.007024005055427551,0.02983204834163189,0.6515741348266602,0.07555322349071503,0.09537766873836517,0.3226197063922882
34896_0062_A_513	0.047192297875881195,0.07245278358459473,0.03449152410030365,0.018303336575627327,0.03699876368045807,1.1904776096343994
34896_0063_A_514	0.007437916472554207,0.03682940453290939,0.032371409237384796,0.014111656695604324,0.053601138293743134,0.29832255840301514
34896_0064_A_515	0.006757139693945646,0.04126604646444321,0.04940473660826683,0.02728438749909401,0.023312613368034363,0.052589960396289825
34896_0064_A_516	0.020145375281572342,0.03417123481631279,0.02821798250079155,0.013443815521895885,0.01851917989552021,0.07747259736061096
34896_0064_A_517	0.021967513486742973,0.024050435051321983,0.018996205180883408,0.016252733767032623,0.01466462854295969,0.05746951699256897
34896_0064_A_518	0.016377590596675873,0.033998481929302216,0.02116924338042736,0.012402699328958988,0.01158482301980257,0.04511496424674988
34896_0065_A_520	0.04408898204565048,0.02946368046104908,0.049894485622644424,0.02406429499387741,0.07893268018960953,0.22411595284938812
34896_0065_A_521	0.03200099617242813,0.024088863283395767,0.07566474378108978,0.019628435373306274,0.08503163605928421,0.122861847281456
34896_0066_A_522	0.01680014654994011,0.11358411610126495,0.06065289303660393,0.0242556594312191,0.025256110355257988,0.08703839033842087
34896_0066_A_523	0.011435462161898613,0.051582127809524536,0.24001751840114594,0.042473770678043365,0.06478357315063477,0.056479595601558685
34896_0066_A_524	0.00828654132783413,0.022044509649276733,0.25558552145957947,0.08667290955781937,0.23089677095413208,0.3839719891548157
34896_0066_A_527	0.0965457409620285,0.1440914422273636,0.018793419003486633,0.014561392366886139,0.0024497206322848797,0.08101734519004822
34896_0066_A_530	0.01878184825181961,0.5369908809661865,0.07995442301034927,0.21735607087612152,0.13819468021392822,1.2292885780334473
34896_0066_A_531	0.0114389443770051,0.36809489130973816,0.07488811016082764,0.1675434112548828,0.14163818955421448,0.6462681889533997
